model,row,seed,site,layer,group,group_class,observations,mean_range,scope
qwen3_4b_base,Had_asym,0,down,5,25,other,131072,0.49131013757107667,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,26,other,131072,0.4925111074143729,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,27,other,131072,0.49213458532256027,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,28,other,131072,0.49312274795823896,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,29,other,131072,0.4930371369790123,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,30,other,131072,0.4904296128233909,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,31,other,131072,0.48930103188001794,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,32,other,131072,0.4913188897431837,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,33,other,131072,0.49105769536248545,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,34,other,131072,0.4929259988495005,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,35,other,131072,0.4909306493744907,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,36,other,131072,0.4902868765154267,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,37,other,131072,0.488895818361641,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,38,other,131072,0.4905764557866519,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,39,other,131072,0.4904013987019198,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,40,other,131072,0.48955454839415324,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,41,other,131072,0.49139420912769083,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,42,other,131072,0.49161224641153467,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,43,other,131072,0.4901424081614323,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,44,other,131072,0.4915142228539935,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,45,other,131072,0.4924418390979781,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,46,other,131072,0.4913111995141435,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,47,other,131072,0.49028909545671695,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,48,other,131072,0.4910885104826548,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,49,other,131072,0.49050307265025594,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,50,other,131072,0.4919975027378314,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,51,other,131072,0.4897753055275871,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,52,other,131072,0.4903369043010457,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,53,other,131072,0.4922671325004444,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,54,other,131072,0.49078882909066124,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,55,other,131072,0.4914959085508599,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,56,other,131072,0.490457196144348,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,57,other,131072,0.49066966307600524,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,58,other,131072,0.48993662804554106,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,59,other,131072,0.4896632931383351,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,60,other,131072,0.49008991810313773,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,61,other,131072,0.4918889240250337,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,62,other,131072,0.48997372634971725,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,63,other,131072,0.4884708228354384,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,64,other,131072,0.49055711398318635,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,65,other,131072,0.49170241662267244,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,66,other,131072,0.49374348956558833,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,67,other,131072,0.49152732463187476,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,68,other,131072,0.4900581036197309,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,69,other,131072,0.4922210984638582,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,70,other,131072,0.4894793639130057,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,71,other,131072,0.4905969880673524,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,72,other,131072,0.49366481368303994,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,73,other,131072,0.49188859749403946,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,74,other,131072,0.4900370050254992,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,5,75,other,131072,0.4896325425170289,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,0,other,131072,0.5891698479582033,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,1,other,131072,0.5895312207912866,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,2,other,131072,0.5897283388032406,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,3,other,131072,0.5872604148440246,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,4,other,131072,0.5882349017233537,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,5,other,131072,0.5893880460173477,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,6,other,131072,0.5873552040317236,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,7,other,131072,0.5895853297392932,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,8,other,131072,0.5917167443595872,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,9,other,131072,0.5877458125087855,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,10,other,131072,0.5905503017609135,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,11,other,131072,0.5873549732916672,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,12,other,131072,0.58612042158245,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,13,other,131072,0.5870575161226839,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,14,other,131072,0.5874871913948709,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,15,other,131072,0.5862561356217952,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,16,other,131072,0.5886478940741426,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,17,other,131072,0.5880125980613684,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,18,other,131072,0.5885146767028004,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,19,other,131072,0.585655973837163,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,20,other,131072,0.586574034674527,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,21,other,131072,0.5885684610204294,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,22,other,131072,0.5891606224957968,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,23,other,131072,0.5891387156307815,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,24,other,131072,0.5872371526829738,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,25,other,131072,0.5881604016333881,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,26,other,131072,0.5882349073540354,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,27,other,131072,0.5891298199240964,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,28,other,131072,0.588930481514808,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,29,other,131072,0.5900585203235096,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,30,other,131072,0.5881364539144442,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,31,other,131072,0.5906235901257446,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,32,other,131072,0.5875304698283799,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,33,other,131072,0.5885506764197999,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,34,other,131072,0.5910877418298242,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,35,other,131072,0.5879968532444764,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,36,other,131072,0.5867069823040083,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,37,other,131072,0.5867364835266358,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,38,other,131072,0.5919058215939685,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,39,other,131072,0.586710341763478,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,40,other,131072,0.5872647942741196,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,41,other,131072,0.5879376830382057,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,42,other,131072,0.5896542499867223,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,43,other,131072,0.5901070739950001,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,44,other,131072,0.588949280783936,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,45,other,131072,0.5872237923045986,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,46,other,131072,0.5910722718075476,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,47,other,131072,0.5880510459779202,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,48,other,131072,0.5906571536397109,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,49,other,131072,0.5894008371467976,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,50,other,131072,0.588484066290107,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,51,other,131072,0.5886469819362787,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,52,other,131072,0.5878900021010054,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,53,other,131072,0.5883699690649564,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,54,other,131072,0.5895006669230725,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,55,other,131072,0.5881553448608656,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,56,other,131072,0.5877862052353748,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,57,other,131072,0.58631216000515,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,58,other,131072,0.5873049655684781,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,59,other,131072,0.5881159613894624,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,60,other,131072,0.5890564452099056,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,61,other,131072,0.589303600765902,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,62,other,131072,0.5875275383464214,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,63,other,131072,0.5883069902218949,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,64,other,131072,0.5889513240045972,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,65,other,131072,0.5885371781471349,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,66,other,131072,0.5879164228194327,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,67,other,131072,0.5897805170238826,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,68,other,131072,0.5894048739412483,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,69,other,131072,0.5864694009042069,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,70,other,131072,0.5882187033083142,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,71,other,131072,0.5897829881557755,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,72,other,131072,0.5884650180158246,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,73,other,131072,0.5903433225485628,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,74,other,131072,0.588595936757315,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,6,75,other,131072,0.5875127920845102,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,0,other,131072,0.5840774540188249,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,1,other,131072,0.5830566336104539,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,2,other,131072,0.5819434869723068,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,3,other,131072,0.5827132133166515,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,4,other,131072,0.5833591038430086,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,5,other,131072,0.5827374252601771,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,6,other,131072,0.5813324026273676,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,7,other,131072,0.5857374585648358,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,8,other,131072,0.5828880822147084,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,9,other,131072,0.5838401773399369,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,10,other,131072,0.5858787587611687,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,11,other,131072,0.5821723579241507,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,12,other,131072,0.5852672346945837,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,13,other,131072,0.5845293690219364,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,14,other,131072,0.5818608439359991,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,15,other,131072,0.5848477376088681,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,16,other,131072,0.5822127595728261,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,17,other,131072,0.5846970819576427,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,18,other,131072,0.5831629288967974,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,19,other,131072,0.5839470538844012,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,20,other,131072,0.5851295500497145,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,21,other,131072,0.584165971551613,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,22,other,131072,0.585280407981827,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,23,other,131072,0.5844261151244723,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,24,other,131072,0.5835331130595023,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,25,other,131072,0.582184651394698,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,26,other,131072,0.5823516702818665,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,27,other,131072,0.5834515563374794,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,28,other,131072,0.5850252556892883,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,29,other,131072,0.5825198298626901,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,30,other,131072,0.5833742867151273,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,31,other,131072,0.5830945063007675,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,32,other,131072,0.583928434743882,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,33,other,131072,0.580819273762188,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,34,other,131072,0.5850923563118045,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,35,other,131072,0.5820532025329044,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,36,other,131072,0.5837868189009896,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,37,other,131072,0.5831799019073856,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,38,other,131072,0.5821722790374793,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,39,other,131072,0.5861119022161461,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,40,other,131072,0.5826191279484192,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,41,other,131072,0.5814573823166711,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,42,other,131072,0.5826761021248785,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,43,other,131072,0.5826495729814951,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,44,other,131072,0.5830672733560505,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,45,other,131072,0.5831935826215044,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,46,other,131072,0.5819341447414104,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,47,other,131072,0.5840057986822558,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,48,other,131072,0.5855237593533502,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,49,other,131072,0.5809397199082014,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,50,other,131072,0.5836730088649347,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,51,other,131072,0.5810836869713967,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,52,other,131072,0.5828731416205528,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,53,other,131072,0.5810581391036749,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,54,other,131072,0.5828943766068733,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,55,other,131072,0.5851055802204996,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,56,other,131072,0.5816861142735661,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,57,other,131072,0.5844700226270447,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,58,other,131072,0.5845672481231077,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,59,other,131072,0.5812120702442485,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,60,other,131072,0.585367467005085,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,61,other,131072,0.5826154333097975,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,62,other,131072,0.5826996041483881,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,63,other,131072,0.5809593804947326,actual_quantized_forward
qwen3_4b_base,Had_asym,0,down,7,64,other,131072,0.5827483850783324,actual_quantized_forward
