model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
qwen3_4b_base,down,1,12,0.0559928056877719,0.003072275923167569,0.404304966511423,0.09572569109483309
qwen3_4b_base,down,1,13,0.05381183652182256,0.0029526080662810846,0.4072575745777041,0.08379215064773694
qwen3_4b_base,down,1,14,0.050452513459197164,0.002768284969113988,0.4100258595468181,0.10187885866290176
qwen3_4b_base,down,1,15,0.04947265837279149,0.002714521183692268,0.4127403807305104,0.12167952317155298
qwen3_4b_base,down,1,16,0.04770679639749977,0.0026176298926828827,0.4153580106231933,0.11404725422399983
qwen3_4b_base,down,1,17,0.04636615103837901,0.0025440698628229653,0.41790208048601624,0.12808732261262232
qwen3_4b_base,down,1,18,0.04572608199250744,0.0025089498381226224,0.42041103032413885,0.11517689352550142
qwen3_4b_base,down,1,19,0.044354919182263294,0.0024337153426028553,0.42284474566674174,0.11886435274511258
qwen3_4b_base,down,1,20,0.04338648595237214,0.0023805782643863986,0.4252253239311281,0.11044050270398068
qwen3_4b_base,down,1,21,0.042204462650986915,0.0023157216871018287,0.42754104561823,0.12326857491538824
qwen3_4b_base,down,1,22,0.04087128590662914,0.0022425714535547394,0.4297836170717847,0.12139604569422732
qwen3_4b_base,down,1,23,0.0399950112058939,0.0021944910326492074,0.43197810810443393,0.13342691042132726
qwen3_4b_base,down,1,24,0.03928001492211029,0.0021552598164091825,0.4341333679208431,0.12582695089291934
qwen3_4b_base,down,1,25,0.03765216624394798,0.0020659411934352595,0.43619930911427834,0.15949693659668587
qwen3_4b_base,down,1,26,0.03729007892290326,0.0020460737810978047,0.4382453828953761,0.1696595630073553
qwen3_4b_base,down,1,27,0.03634063417023771,0.0019939785838994765,0.4402393614792755,0.15410866140961968
qwen3_4b_base,down,1,28,0.03495600220708697,0.0019180050478249078,0.4421573665271005,0.1640224738569766
qwen3_4b_base,down,1,29,0.03411522757404425,0.0018718724843611104,0.4440292390114616,0.15155230583044912
qwen3_4b_base,down,1,30,0.03257993718332735,0.0017876324530833037,0.44581687146454496,0.15409226390419442
qwen3_4b_base,down,1,31,0.03181154448669415,0.00174547142270794,0.44756234288725283,0.16161710729581819
qwen3_4b_base,down,1,32,0.03163352999506167,0.0017357039243677595,0.44929804681162056,0.17452930071561065
qwen3_4b_base,down,1,33,0.030688707857607484,0.001683862365993946,0.45098190917761455,0.16656798335418033
qwen3_4b_base,down,1,34,0.0304419237514041,0.0016703215394824667,0.45265223071709704,0.17550559324798876
qwen3_4b_base,down,1,35,0.029744958940465773,0.001632079694273262,0.4542843104113703,0.17514326207342445
qwen3_4b_base,down,1,36,0.029617376414595935,0.0016250793534681857,0.4559093897648385,0.1915700758904938
qwen3_4b_base,down,1,37,0.029289954829320494,0.0016071140195148138,0.4575165037843533,0.19141796755115884
qwen3_4b_base,down,1,38,0.02826940247305351,0.0015511172107466522,0.45906762099509996,0.20292523827857692
qwen3_4b_base,down,1,39,0.027263903440566173,0.0014959463645935764,0.46056356735969356,0.19390937071311806
qwen3_4b_base,down,1,40,0.026683401963289423,0.0014640947599080473,0.46202766211960156,0.20240146551120897
qwen3_4b_base,down,1,41,0.026292139106845268,0.0014426265116444018,0.463470288631246,0.22563123997435675
qwen3_4b_base,down,1,42,0.02592536453936228,0.0014225019142239466,0.4648927905454699,0.21887952328795246
