layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
41,113,gate_up,1170,False,0.13576970994472504,6.202071773779807
41,114,gate_up,162,True,0.1086948961019516,6.710875863645974
41,115,gate_up,10747,False,0.11465280503034592,8.929643886656166
41,116,gate_up,898,False,0.13860446214675903,5.665193377928397
41,117,gate_up,18390,False,0.11354552954435349,6.32188043856946
41,118,gate_up,6751,False,0.11868610978126526,7.273660476877017
41,119,gate_up,74,True,0.10868915170431137,6.710875863645974
41,120,gate_up,2664,False,0.13217903673648834,4.51929206776739
41,121,gate_up,90888,False,0.11016064882278442,6.830496133304397
41,122,gate_up,22693,False,0.11250030994415283,9.456537228396149
41,123,gate_up,6986,False,0.116789810359478,8.790336154341194
41,124,gate_up,1786,False,0.13416755199432373,6.795765401536881
41,125,gate_up,0,True,0.10866034775972366,6.710875863645974
41,126,gate_up,16586,False,0.11335781216621399,6.0389957941678025
41,127,gate_up,319,True,0.10866514593362808,6.710875863645974
41,0,down,40257,False,0.12011774629354477,3.5637725132540328
41,1,down,74412,False,0.11243632435798645,1.8203091517617782
41,2,down,36549,False,0.10894624888896942,1.8199293578848235
41,3,down,209,True,0.0969521701335907,1.0814377026805926
41,4,down,0,True,0.09707653522491455,1.0814377026805926
41,5,down,30018,False,0.11382453143596649,1.632042727002654
41,6,down,28702,False,0.10589855909347534,1.2124932972209765
41,7,down,20385,False,0.11747526377439499,1.6017648185516296
41,8,down,1,True,0.0970856100320816,1.0814377026805926
41,9,down,88278,False,0.10694517195224762,1.767270151640356
41,10,down,6827,False,0.11602676659822464,1.948734927937254
41,11,down,32349,False,0.1122392788529396,1.3648781798072365
41,12,down,125,True,0.09709912538528442,1.0814377026805926
41,13,down,2290,False,0.12397583574056625,2.4443341389826996
41,14,down,35676,False,0.10831204801797867,1.654314106157489
41,15,down,35929,False,0.10868185013532639,1.7514782917724732
41,16,down,11,True,0.09697602689266205,1.0814377026805926
41,17,down,22968,False,0.10841364413499832,1.6225848900068522
41,18,down,32634,False,0.11226439476013184,1.5899836201613264
41,19,down,26997,False,0.11584579199552536,1.9061233795935744
41,20,down,33289,False,0.10629740357398987,1.5439210630528082
41,21,down,17769,False,0.12310582399368286,2.953344918272361
41,22,down,525,False,0.14643576741218567,1.9614588062319334
41,23,down,42,True,0.0968966856598854,1.0814377026805926
41,24,down,1,True,0.09692852944135666,1.0814377026805926
41,25,down,4483,False,0.11174653470516205,1.1713307564963131
41,26,down,7431,False,0.11820491403341293,1.6175413304452457
41,27,down,43,True,0.09708407521247864,1.0814377026805926
41,28,down,85,True,0.09689104557037354,1.0814377026805926
41,29,down,44,True,0.0969894528388977,1.0814377026805926
41,30,down,13542,False,0.1146010234951973,1.6227891536759327
41,31,down,8,True,0.09691640734672546,1.0814377026805926
41,32,down,5,True,0.09700154513120651,1.0814377026805926
41,33,down,413,True,0.0970936119556427,1.0814377026805926
41,34,down,6550,False,0.11395402997732162,1.51381675530874
41,35,down,36908,False,0.1095542386174202,1.846739142416771
41,36,down,36024,False,0.11347892135381699,2.0536871161745025
41,37,down,1896,False,0.1278529167175293,2.5348173869524486
41,38,down,1495,False,0.133987158536911,3.392003189554964
41,39,down,5220,False,0.12491797655820847,1.643670106208757
41,40,down,227,True,0.09692490100860596,1.0814377026805926
41,41,down,1082,False,0.12909558415412903,4.52574134267616
41,42,down,23490,False,0.1223144680261612,5.139461358918719
41,43,down,1,True,0.09687808901071548,1.0814377026805926
41,44,down,11467,False,0.11440110951662064,1.6104831505656458
41,45,down,36276,False,0.11433674395084381,1.5133431372974424
41,46,down,25036,False,0.11545009911060333,1.8474178051868753
41,47,down,8063,False,0.11319592595100403,1.4833768997195234
41,48,down,21995,False,0.11802152544260025,2.1404025379314207
41,49,down,26547,False,0.1059061735868454,1.2297473981145455
41,50,down,17634,False,0.12134458124637604,1.5536498982562692
41,51,down,1239,False,0.13422174751758575,2.811068207404033
41,52,down,25711,False,0.10959195345640182,1.5609657282180174
41,53,down,30579,False,0.11013936251401901,1.3836934436502342
41,54,down,19092,False,0.10763867944478989,1.1869544935293306
41,55,down,13033,False,0.12268076837062836,2.0858014256959447
41,56,down,34,True,0.09697918593883514,1.0814377026805926
41,57,down,23349,False,0.11696770787239075,1.5488149895656735
41,58,down,7793,False,0.11824587732553482,1.6134956511008802
41,59,down,6595,False,0.12270819395780563,3.4850499364518055
41,60,down,4,True,0.09711689502000809,1.0814377026805926
41,61,down,25336,False,0.11155818402767181,1.3250858388079865
41,62,down,16954,False,0.11115385591983795,1.7774648226265397
41,63,down,36936,False,0.1135232225060463,1.8366989692876998
41,64,down,31731,False,0.1094893366098404,1.6987142164592797
41,65,down,42404,False,0.11191031336784363,1.582435616848133
41,66,down,40964,False,0.10975560545921326,1.3973664882899277
41,67,down,3,True,0.09712833166122437,1.0814377026805926
41,68,down,36242,False,0.11024071276187897,1.7000573356235444
41,69,down,31991,False,0.11509272456169128,2.469421851787496
41,70,down,2,True,0.09690740704536438,1.0814377026805926
41,71,down,63,True,0.09697812050580978,1.0814377026805926
41,72,down,18776,False,0.12542515993118286,2.267334760814973
41,73,down,23148,False,0.11016260087490082,1.4138674218423255
41,74,down,407,True,0.09708217531442642,1.0814377026805926
41,75,down,6096,False,0.10736493021249771,1.2460014165911717
41,76,down,66,True,0.09685409814119339,1.0814377026805926
41,77,down,64742,False,0.11486082524061203,1.4840468441498762
41,78,down,5550,False,0.1186613067984581,2.076553193842682
41,79,down,30147,False,0.11279083788394928,1.9632644667416546
41,80,down,34486,False,0.12002655863761902,2.4911848541288557
41,81,down,22328,False,0.11402805894613266,1.7161970141462155
41,82,down,46820,False,0.11092616617679596,1.5022460523719612
41,83,down,4511,False,0.11974801868200302,2.287351334607275
41,84,down,26553,False,0.11058466136455536,1.4300333575730506
41,85,down,32342,False,0.10561183840036392,1.4846952238514703
41,86,down,671,False,0.14306077361106873,4.9570817775117755
41,87,down,8218,False,0.11023591458797455,1.6281110119326871
41,88,down,11133,False,0.13009263575077057,2.2650703729445834
41,89,down,3673,False,0.11976367980241776,1.4842135442246758
41,90,down,9302,False,0.11530420184135437,1.4637644968374153
41,91,down,16,True,0.09706513583660126,1.0814377026805926
41,92,down,34887,False,0.11017787456512451,1.6415580250174517
41,93,down,16165,False,0.1099722683429718,1.3563591104098909
