model,site,layer,rank,eigenvalue,fraction_total_energy,cumulative_fraction_total_energy,relative_ritz_residual
llama32_3b,q_input,9,24,2.1802710252749185,0.004278426722378602,0.3942791604643835,0.15715063394825396
llama32_3b,q_input,10,1,93.73559755328277,0.1716650096221718,0.1716650096221718,0.00020204323816810078
llama32_3b,q_input,10,2,14.557166171152874,0.026659627036804377,0.19832463665897615,0.006611400784530698
llama32_3b,q_input,10,3,11.561394487637436,0.02117324632019159,0.21949788297916775,0.017997468183877846
llama32_3b,q_input,10,4,9.084424323963063,0.016636985624362676,0.23613486860353047,0.028353119958389794
llama32_3b,q_input,10,5,7.841302197446077,0.014360363109754302,0.25049523171328475,0.0363440866702292
llama32_3b,q_input,10,6,7.601660873815329,0.013921490032708435,0.2644167217459931,0.03691246654990628
llama32_3b,q_input,10,7,7.406900726153902,0.013564811209561127,0.27798153295555433,0.03633493268965687
llama32_3b,q_input,10,8,6.605114478566972,0.012096440094428519,0.2900779730499828,0.03943224152504427
llama32_3b,q_input,10,9,6.271288291207528,0.011485079233016001,0.3015630522829988,0.05086945735705264
llama32_3b,q_input,10,10,5.081324293350026,0.009305809174742477,0.31086886145774123,0.06217790585492336
llama32_3b,q_input,10,11,4.835498131647118,0.008855609341214737,0.319724470798956,0.06581914328271643
llama32_3b,q_input,10,12,4.662263602913701,0.008538351993759198,0.3282628227927153,0.08830706159937131
llama32_3b,q_input,10,13,4.33480112050977,0.007938645461128229,0.3362014682538434,0.11003067395658638
llama32_3b,q_input,10,14,4.244240590230251,0.007772795189645343,0.3439742634434888,0.08581578718728398
llama32_3b,q_input,10,15,4.0984085632062595,0.007505722092809705,0.3514799855362985,0.06360738274653685
llama32_3b,q_input,10,16,3.9384726547355693,0.007212819503151115,0.3586928050394496,0.1424302913822671
llama32_3b,q_input,10,17,3.7098983482202468,0.006794214282172717,0.36548701932162236,0.13148516795641876
llama32_3b,q_input,10,18,3.6542069346183594,0.0066922224316763685,0.37217924175329875,0.1316200550772019
llama32_3b,q_input,10,19,3.4015774227381086,0.006229563114194384,0.3784088048674931,0.1064397067665167
llama32_3b,q_input,10,20,3.2131513540316083,0.005884484363518233,0.38429328923101136,0.10278329582377271
llama32_3b,q_input,10,21,2.910626402305175,0.005330447795718634,0.3896237370267299,0.14301692530296015
llama32_3b,q_input,10,22,2.80031089751004,0.005128418762070377,0.39475215578880035,0.18222257896700939
llama32_3b,q_input,10,23,2.603589102123682,0.004768147426746635,0.39952030321554693,0.19143314691498414
llama32_3b,q_input,10,24,2.4752912249760364,0.004533185929834692,0.40405348914538164,0.1935382954875012
llama32_3b,q_input,11,1,80.09585502568946,0.179137273958843,0.179137273958843,0.0002565567078558437
llama32_3b,q_input,11,2,11.011877966081732,0.02462846297575122,0.2037657369345942,0.00822284033059539
llama32_3b,q_input,11,3,9.023209274517725,0.020180733588259,0.2239464705228532,0.0126729094061207
llama32_3b,q_input,11,4,6.713661854202845,0.015015347329242352,0.23896181785209555,0.02713431252508901
llama32_3b,q_input,11,5,5.97025191499303,0.013352684137729602,0.25231450198982514,0.03025327405285854
llama32_3b,q_input,11,6,5.225033243038043,0.011685975650075292,0.2640004776399004,0.042698709014406186
