model,layer,rank,eigenvalue,fraction_total,cumulative_fraction
llama32_3b,2,109,0.9946713793815143,0.0023197228902362573,0.9633428799027793
llama32_3b,2,110,0.9875375586031224,0.002303085749872604,0.9656459656526519
llama32_3b,2,111,0.9706266621717415,0.0022636470022023123,0.9679096126548543
llama32_3b,2,112,0.9471851686415078,0.0022089779222925028,0.9701185905771468
llama32_3b,2,113,0.9438197556034307,0.0022011292741647348,0.9723197198513115
llama32_3b,2,114,0.925328591037378,0.002158005104112039,0.9744777249554235
llama32_3b,2,115,0.9173145413049454,0.0021393151377641834,0.9766170400931878
llama32_3b,2,116,0.9096720721532042,0.0021214917530798447,0.9787385318462675
llama32_3b,2,117,0.8724480263153678,0.0020346796933512087,0.9807732115396187
llama32_3b,2,118,0.8480032534585233,0.0019776708155267485,0.9827508823551454
llama32_3b,2,119,0.8399505711381491,0.0019588907521876503,0.9847097731073331
llama32_3b,2,120,0.8313715197584629,0.0019388831172295143,0.9866486562245627
llama32_3b,2,121,0.8249369984864948,0.0019238768482328355,0.9885725330727956
llama32_3b,2,122,0.7854443936286591,0.0018317741685108743,0.9904043072413062
llama32_3b,2,123,0.7714850317513621,0.0017992188422482523,0.9922035260835546
llama32_3b,2,124,0.7311533644786006,0.0017051593430876433,0.9939086854266422
llama32_3b,2,125,0.7210275652935545,0.001681544460184214,0.9955902298868264
llama32_3b,2,126,0.6533436613751397,0.0015236954414281642,0.9971139253282546
llama32_3b,2,127,0.636649949637015,0.0014847632010474142,0.998598688529302
llama32_3b,2,128,0.6008667756692492,0.001401311470698094,1.0
llama32_3b,3,1,76.75255068649372,0.16856077743933545,0.16856077743933545
llama32_3b,3,2,42.26842536231602,0.09282816761765647,0.2613889450569919
llama32_3b,3,3,34.76863900465283,0.07635744699964986,0.33774639205664175
llama32_3b,3,4,29.579102489504027,0.0649604015370652,0.402706793593707
llama32_3b,3,5,25.320308629201534,0.05560741459883722,0.45831420819254426
llama32_3b,3,6,21.694392064972625,0.04764432660332464,0.5059585347958689
llama32_3b,3,7,9.74357970549059,0.02139844676834484,0.5273569815642137
llama32_3b,3,8,8.333306166293296,0.01830126234850444,0.5456582439127181
llama32_3b,3,9,5.859116974444461,0.012867550374376783,0.5585257942870949
llama32_3b,3,10,5.852323674950137,0.012852631210988731,0.5713784254980837
llama32_3b,3,11,3.5889100482701335,0.007881815815701753,0.5792602413137854
llama32_3b,3,12,3.5067953584869453,0.007701478930148844,0.5869617202439341
llama32_3b,3,13,3.4333641709861515,0.007540212393170998,0.5945019326371053
llama32_3b,3,14,3.2908908571988706,0.007227318393928723,0.6017292510310339
llama32_3b,3,15,3.2884249301575665,0.007221902826947911,0.6089511538579819
llama32_3b,3,16,3.268418605125969,0.007177965763347188,0.6161291196213291
llama32_3b,3,17,3.2602256804011565,0.007159972800914484,0.6232890924222436
llama32_3b,3,18,3.198742106318951,0.007024945118389931,0.6303140375406335
llama32_3b,3,19,3.1895185544871407,0.0070046887353301356,0.6373187262759636
llama32_3b,3,20,3.185880968618872,0.006996700019691717,0.6443154262956554
llama32_3b,3,21,3.1789250004418186,0.006981423610070405,0.6512968499057258
llama32_3b,3,22,3.1779082313157714,0.006979190623767931,0.6582760405294937
llama32_3b,3,23,3.0768943449374135,0.006757348104297097,0.6650333886337908
llama32_3b,3,24,3.0667884470234568,0.006735153949264294,0.6717685425830551
llama32_3b,3,25,3.052326252022402,0.006703392674739172,0.6784719352577943
llama32_3b,3,26,3.044774852373387,0.006686808603145352,0.6851587438609396
llama32_3b,3,27,3.0188788514178517,0.006629936876869252,0.6917886807378089
llama32_3b,3,28,2.9954511572995433,0.006578485943983344,0.6983671666817922
llama32_3b,3,29,2.9446525045554557,0.006466924043788136,0.7048340907255803
llama32_3b,3,30,2.938722996617131,0.006453901903690157,0.7112879926292704
llama32_3b,3,31,2.8883228072257636,0.006343215092230306,0.7176312077215008
llama32_3b,3,32,2.886439382861074,0.006339078793536378,0.723970286515037
llama32_3b,3,33,2.7506940098632437,0.006040960419597655,0.7300112469346347
llama32_3b,3,34,2.7467223412981703,0.006032238005357708,0.7360434849399925
llama32_3b,3,35,2.735645406919337,0.006007911300201456,0.742051396240194
llama32_3b,3,36,2.725168150938931,0.0059849015839419685,0.7480362978241359
llama32_3b,3,37,2.6783619924036226,0.0058821078344040946,0.7539184056585398
llama32_3b,3,38,2.673483422484887,0.005871393720919408,0.7597897993794595
llama32_3b,3,39,2.593005978860655,0.005694652487666584,0.7654844518671259
llama32_3b,3,40,2.580135321589186,0.005666386482479399,0.7711508383496054
llama32_3b,3,41,2.531862243359752,0.0055603711445790386,0.7767112094941845
llama32_3b,3,42,2.5264698906355036,0.005548528682546224,0.7822597381767308
llama32_3b,3,43,2.498362357313166,0.005486800080352044,0.7877465382570827
llama32_3b,3,44,2.487193670515618,0.005462271872328562,0.7932088101294114
llama32_3b,3,45,2.4666302590530313,0.005417111358548419,0.7986259214879597
llama32_3b,3,46,2.4556174997091835,0.005392925591949812,0.8040188470799096
llama32_3b,3,47,2.451068592694765,0.005382935470501189,0.8094017825504107
llama32_3b,3,48,2.4443312254004357,0.005368139143097488,0.8147699216935083
llama32_3b,3,49,2.4403342635022636,0.0053593611806854865,0.8201292828741936
llama32_3b,3,50,2.4260754567124074,0.0053280465789379465,0.8254573294531317
llama32_3b,3,51,2.328470402327428,0.0051136903953064375,0.8305710198484381
llama32_3b,3,52,2.307776628351037,0.005068243584765089,0.8356392634332032
llama32_3b,3,53,2.3052500780824707,0.005062694879559855,0.8407019583127631
llama32_3b,3,54,2.228626955741171,0.004894418347299259,0.8455963766600623
llama32_3b,3,55,2.2245283615331917,0.004885417184211829,0.8504817938442741
llama32_3b,3,56,2.210958767001628,0.0048556162019210945,0.8553374100461952
llama32_3b,3,57,2.1324367172556618,0.004683169323831356,0.8600205793700266
llama32_3b,3,58,2.092586122042367,0.004595651094788901,0.8646162304648155
llama32_3b,3,59,1.9849416838287102,0.0043592468316077495,0.8689754772964231
llama32_3b,3,60,1.8940671530431825,0.004159671945540297,0.8731351492419636
llama32_3b,3,61,1.7615374558164503,0.0038686157057342,0.8770037649476977
llama32_3b,3,62,1.73807250568956,0.0038170829527431017,0.880820847900441
llama32_3b,3,63,1.7160951521600805,0.003768817197874318,0.8845896650983153
llama32_3b,3,64,1.695167579119374,0.0037228569274975224,0.8883125220258127
llama32_3b,3,65,1.596944864429441,0.0035071442638498424,0.8918196662896626
llama32_3b,3,66,1.4041016467396397,0.0030836299648857556,0.8949032962545483
llama32_3b,3,67,1.3922901992719026,0.0030576901524620886,0.8979609864070104
llama32_3b,3,68,1.3481882117090633,0.0029608351913732157,0.9009218215983835
llama32_3b,3,69,1.2891819186153264,0.0028312480108986546,0.9037530696092821
llama32_3b,3,70,1.2619416401202233,0.0027714240378875973,0.9065244936471698
llama32_3b,3,71,1.1731088970182797,0.002576333241485344,0.9091008268886551
llama32_3b,3,72,1.1647630212066007,0.0025580043742015066,0.9116588312628567
llama32_3b,3,73,1.1220278276914075,0.0024641511096713804,0.9141229823725282
llama32_3b,3,74,1.0991851319122636,0.002413984925943231,0.9165369672984713
llama32_3b,3,75,1.0736305371729922,0.0023578629818792047,0.9188948302803507
llama32_3b,3,76,1.0577073385594846,0.002322893111645484,0.9212177233919961
llama32_3b,3,77,1.0077301976029827,0.002213135381661591,0.9234308587736578
llama32_3b,3,78,1.0033985892915405,0.002203622482637274,0.9256344812562949
llama32_3b,3,79,0.994961384141017,0.00218509304163672,0.9278195742979316
llama32_3b,3,80,0.9831714906751575,0.0021592005652205336,0.929978774863152
llama32_3b,3,81,0.9790314436795141,0.002150108365235265,0.9321288832283873
llama32_3b,3,82,0.9515975223992911,0.0020898591219483233,0.9342187423503356
llama32_3b,3,83,0.9288945383037245,0.002039999767241366,0.9362587421175769
llama32_3b,3,84,0.893855519646689,0.0019630485236316786,0.9382217906412088
llama32_3b,3,85,0.8834611501600018,0.0019402208392616267,0.9401620114804703
llama32_3b,3,86,0.875519616010032,0.0019227799704122281,0.9420847914508825
llama32_3b,3,87,0.8524075096791537,0.0018720221183728043,0.9439568135692553
llama32_3b,3,88,0.850177133550872,0.0018671238585651147,0.9458239374278204
llama32_3b,3,89,0.8239196650235241,0.0018094582921575936,0.9476333957199782
llama32_3b,3,90,0.8150195028566777,0.001789912124105047,0.9494233078440832
llama32_3b,3,91,0.8110299529818304,0.0017811504396721206,0.9512044582837553
llama32_3b,3,92,0.7931288452731539,0.0017418367672871482,0.9529462950510426
llama32_3b,3,93,0.7793615130880345,0.0017116015217398277,0.9546578965727823
llama32_3b,3,94,0.755158797872526,0.00165844851957404,0.9563163450923563
llama32_3b,3,95,0.7465625801917426,0.0016395698618310653,0.9579559149541873
llama32_3b,3,96,0.732487962930301,0.0016086597695080078,0.9595645747236954
llama32_3b,3,97,0.7173471040308623,0.0015754080413978462,0.9611399827650933
llama32_3b,3,98,0.7083002858249218,0.0015555397934177305,0.9626955225585111
llama32_3b,3,99,0.6926527781470565,0.0015211753842146747,0.9642166979427257
llama32_3b,3,100,0.6876811843816641,0.0015102569756052973,0.965726954918331
llama32_3b,3,101,0.6828270447488132,0.0014995965149040683,0.9672265514332351
llama32_3b,3,102,0.661907782168974,0.0014536544956177204,0.9686802059288526
llama32_3b,3,103,0.6566690640262169,0.001442149439498666,0.9701223553683513
llama32_3b,3,104,0.6506365758984191,0.0014289011385676834,0.9715512565069191
llama32_3b,3,105,0.64388591126455,0.0014140756080968447,0.972965332115016
llama32_3b,3,106,0.6302072369872102,0.0013840350693798222,0.9743493671843958
llama32_3b,3,107,0.6247464562058193,0.0013720423284780008,0.9757214095128738
llama32_3b,3,108,0.6094880419911862,0.0013385324302465334,0.9770599419431204
llama32_3b,3,109,0.603256082855338,0.0013248460593375132,0.9783847880024579
llama32_3b,3,110,0.5986063154249934,0.0013146344324148796,0.9796994224348727
llama32_3b,3,111,0.5907093496120229,0.0012972914427039149,0.9809967138775767
llama32_3b,3,112,0.5853864032894359,0.0012856014081398777,0.9822823152857163
llama32_3b,3,113,0.5768103097047076,0.001266766946104355,0.9835490822318208
llama32_3b,3,114,0.5710158876668372,0.00125404147607399,0.9848031237078948
llama32_3b,3,115,0.5518524409977377,0.0012119555070727137,0.9860150792149673
llama32_3b,3,116,0.5443229871123416,0.0011954196318573077,0.9872104988468247
llama32_3b,3,117,0.5252775942461871,0.0011535929277355188,0.9883640917745602
llama32_3b,3,118,0.520827967582288,0.0011438208416866102,0.9895079126162469
llama32_3b,3,119,0.5185293255940819,0.0011387726592207356,0.9906466852754676
llama32_3b,3,120,0.5127920219877828,0.0011261726303274488,0.9917728579057951
llama32_3b,3,121,0.5041193698280428,0.0011071261103430133,0.9928799840161382
llama32_3b,3,122,0.4940189966281651,0.0010849440884587761,0.9939649281045969
llama32_3b,3,123,0.48688842591717446,0.0010692842239737482,0.9950342123285707
llama32_3b,3,124,0.4844005778898804,0.001063820515030126,0.9960980328436008
llama32_3b,3,125,0.4599465307413776,0.001010115548067834,0.9971081483916686
llama32_3b,3,126,0.4532306460581813,0.0009953663998862126,0.9981035147915549
llama32_3b,3,127,0.4451776092159622,0.0009776806534356921,0.9990811954449905
llama32_3b,3,128,0.41836893641952805,0.0009188045550094425,1.0
llama32_3b,4,1,73.10176965172383,0.16154021309562888,0.16154021309562888
llama32_3b,4,2,43.653358140611786,0.0964651445508193,0.25800535764644816
llama32_3b,4,3,30.659792907452957,0.06775197787049755,0.32575733551694575
llama32_3b,4,4,28.256327397626613,0.06244080233432246,0.3881981378512682
llama32_3b,4,5,25.923239925658628,0.057285148111612914,0.44548328596288117
llama32_3b,4,6,19.932484115146778,0.04404678227116106,0.4895300682340421
llama32_3b,4,7,16.829989092167658,0.03719089205772411,0.5267209602917663
llama32_3b,4,8,8.69588310767169,0.019216153274544418,0.5459371135663107
llama32_3b,4,9,5.502459125090999,0.012159328342555755,0.5580964419088665
llama32_3b,4,10,5.499675705449302,0.012153177544781688,0.5702496194536482
llama32_3b,4,11,3.5756989923121623,0.007901575843319016,0.5781511952969671
llama32_3b,4,12,3.563728913370945,0.00787512437556183,0.586026319672529
llama32_3b,4,13,3.3753307895977445,0.007458802401331461,0.5934851220738605
llama32_3b,4,14,3.3716165493755095,0.0074505946772250985,0.6009357167510857
llama32_3b,4,15,3.1600151438485553,0.0069829981155685,0.607918714866654
llama32_3b,4,16,3.059250262731348,0.0067603279880766465,0.6146790428547306
llama32_3b,4,17,3.0363332773319835,0.006709686058030902,0.6213887289127616
llama32_3b,4,18,2.9982310478851155,0.006625487791783863,0.6280142167045454
llama32_3b,4,19,2.9892283847624395,0.006605593716357318,0.6346198104209028
llama32_3b,4,20,2.9816741396393978,0.006588900353491184,0.6412087107743939
llama32_3b,4,21,2.973220809913231,0.006570220194422007,0.6477789309688159
llama32_3b,4,22,2.887940591326498,0.006381768057777763,0.6541606990265937
llama32_3b,4,23,2.8359322321477825,0.006266840040788429,0.660427539067382
llama32_3b,4,24,2.8292477072331197,0.006252068584716952,0.666679607652099
llama32_3b,4,25,2.8257385935980572,0.00624431414912551,0.6729239218012245
llama32_3b,4,26,2.824128351133056,0.006240755837033049,0.6791646776382575
llama32_3b,4,27,2.7603967111117425,0.006099921726463277,0.6852645993647208
llama32_3b,4,28,2.7497159590134164,0.006076319411796953,0.6913409187765178
llama32_3b,4,29,2.7487821729448485,0.0060742559323323534,0.6974151747088502
llama32_3b,4,30,2.724848405175543,0.006021367117683203,0.7034365418265334
llama32_3b,4,31,2.641474942091423,0.005837128527327659,0.7092736703538611
llama32_3b,4,32,2.63931814423314,0.00583236243770642,0.7151060327915675
llama32_3b,4,33,2.581754837837731,0.005705159104245339,0.7208111918958128
llama32_3b,4,34,2.5493402109092926,0.005633529296015222,0.726444721191828
llama32_3b,4,35,2.5150693879071393,0.005557797667668795,0.7320025188594969
llama32_3b,4,36,2.5129940714589356,0.005553211635581188,0.7375557304950782
llama32_3b,4,37,2.478077267580453,0.0054760525193789265,0.7430317830144572
llama32_3b,4,38,2.463300463154743,0.005443398752620963,0.7484751817670781
llama32_3b,4,39,2.4447209323528254,0.0054023417251473785,0.7538775234922253
llama32_3b,4,40,2.4283906360058163,0.00536625505358828,0.7592437785458136
llama32_3b,4,41,2.4242284065109336,0.005357057363262046,0.7646008359090756
llama32_3b,4,42,2.4117155350418806,0.005329406433152157,0.7699302423422278
llama32_3b,4,43,2.4091565049296353,0.005323751491122439,0.7752539938333504
llama32_3b,4,44,2.4037614832021785,0.005311829577827302,0.7805658234111774
llama32_3b,4,45,2.4024209665492333,0.005308867305548441,0.7858746907167259
llama32_3b,4,46,2.3930162666970523,0.0052880848097831565,0.7911627755265093
llama32_3b,4,47,2.3888929032832045,0.005278973005681599,0.7964417485321907
llama32_3b,4,48,2.361172978146702,0.005217717544495375,0.8016594660766861
llama32_3b,4,49,2.347949807920498,0.00518849699694478,0.8068479630736309
llama32_3b,4,50,2.3296094814548143,0.005147968562959871,0.8119959316365907
llama32_3b,4,51,2.303241990735203,0.005089701709914644,0.8170856333465054
llama32_3b,4,52,2.1956796112786017,0.004852010477797084,0.8219376438243026
llama32_3b,4,53,2.1930843770820947,0.004846275532020338,0.8267839193563229
llama32_3b,4,54,2.1629624403128602,0.004779712108074001,0.8315636314643968
llama32_3b,4,55,2.1451295445517093,0.0047403049939221415,0.836303936458319
llama32_3b,4,56,2.1392685265766858,0.004727353322613041,0.8410312897809319
llama32_3b,4,57,2.1311989630862196,0.004709521209764761,0.8457408109906966
llama32_3b,4,58,2.0970732528626965,0.0046341102514827455,0.8503749212421795
llama32_3b,4,59,2.0795860006071383,0.004595466939983196,0.8549703881821626
llama32_3b,4,60,2.0744441023417877,0.004584104378646335,0.8595544925608091
llama32_3b,4,61,2.0726561225744193,0.004580153302851489,0.8641346458636605
llama32_3b,4,62,2.0092350740868827,0.00444000553712386,0.8685746514007844
llama32_3b,4,63,1.896288038364448,0.004190415297297272,0.8727650666980816
llama32_3b,4,64,1.8427527018579084,0.00407211296742736,0.8768371796655091
llama32_3b,4,65,1.7921754861016532,0.003960347489656106,0.8807975271551652
llama32_3b,4,66,1.7009452072354836,0.0037587469161128473,0.884556274071278
llama32_3b,4,67,1.6234138468304242,0.003587418198065432,0.8881436922693435
llama32_3b,4,68,1.569293584130838,0.0034678232989140893,0.8916115155682576
llama32_3b,4,69,1.518617000638621,0.0033558382384252274,0.8949673538066828
llama32_3b,4,70,1.3708104954626092,0.003029215579947765,0.8979965693866305
llama32_3b,4,71,1.2965212302758728,0.0028650512404774947,0.9008616206271081
llama32_3b,4,72,1.2759392461535561,0.002819569193778896,0.9036811898208869
llama32_3b,4,73,1.2632554167481416,0.002791540481002434,0.9064727303018894
llama32_3b,4,74,1.232154097524365,0.0027228128187460994,0.9091955431206354
llama32_3b,4,75,1.213682855033685,0.002681995086667911,0.9118775382073034
llama32_3b,4,76,1.1987086336580988,0.002648905068143356,0.9145264432754466
llama32_3b,4,77,1.168701346879009,0.002582594997623723,0.9171090382730703
llama32_3b,4,78,1.1373350423802933,0.0025132817711876858,0.919622320044258
llama32_3b,4,79,1.1200212159749603,0.0024750216959481494,0.9220973417402063
llama32_3b,4,80,1.0728051228443574,0.0023706836233925994,0.924468025363599
