model,site,layer,n,b,k,dc_slots,mean_group_range,relative_quantization_error_nmse,range_reduction_vs_k0,range_reduction_vs_hadamard,range_reduction_vs_identity,nmse_delta_vs_hadamard,absorbed_energy_fraction,sqrt_one_minus_absorbed_energy_fraction,normalized_range_vs_k0,evaluation_tokens,anchor_mapping_max_abs_error
llama32_3b,down_input,10,8192,128,1,64,0.23507899045944214,0.008557671030394823,0.02676502235878211,0.07863447672816586,0.3818485481758481,-0.0013372010362638943,0.07537415285389912,0.961574670603433,0.9732349776412179,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,2,64,0.23361939191818237,0.008454196046684775,0.03280780972524047,0.08435520817722587,0.3856866323687263,-0.0014406760199739427,0.0873703590236363,0.9553165135055312,0.9671921902747596,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,3,64,0.23237848281860352,0.008368338034010157,0.03794521540076712,0.0892188110863234,0.38894966221238564,-0.0015265340326485605,0.0966276896586356,0.9504589998213308,0.9620547845992329,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,4,64,0.23129764199256897,0.008290012708989275,0.04241993300570311,0.0934550444958109,0.391791784872936,-0.0016048593576694428,0.10493962979310403,0.9460763025289747,0.9575800669942969,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,5,64,0.2303839921951294,0.008225994875697596,0.046202474093042095,0.09703599157262062,0.39419427072521185,-0.001668877190961121,0.11189877616206713,0.9423912265285225,0.9537975259069579,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,6,64,0.22955147922039032,0.008165886988309706,0.04964910598801782,0.1002989320468073,0.3963834034205311,-0.001728985078349012,0.11841802394906716,0.9389259694198115,0.9503508940119821,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,7,64,0.22874730825424194,0.008110352559305076,0.05297840100808539,0.10345078922288764,0.3984980094483514,-0.0017845195073536418,0.12393209898312722,0.9359849897390838,0.9470215989919146,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,8,64,0.22818291187286377,0.008071205036772226,0.055315021131125006,0.10566287702471504,0.39998211673446554,-0.0018236670298864919,0.12890869591399748,0.9333227223667077,0.944684978868875,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,9,64,0.22763189673423767,0.008032912187959245,0.057596242456232176,0.10782251855856163,0.40143103740259123,-0.0018619598786994724,0.13346984793688282,0.9308760132601533,0.9424037575437678,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,10,64,0.22707787156105042,0.007994780420944798,0.059889925426308555,0.10999395758253308,0.40288787310059854,-0.0019000916457139194,0.13767716524395177,0.9286133935907064,0.9401100745736914,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,11,64,0.22655272483825684,0.007959335343649798,0.06206405063425455,0.11205221078540564,0.4042687715317221,-0.00193553672300892,0.14167188181830725,0.926459992758291,0.9379359493657454,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,12,64,0.22597627341747284,0.007917499623195712,0.06445057902848275,0.11431154695114892,0.4057845781206788,-0.0019773724434630057,0.1454897488608696,0.9243972366570177,0.9355494209715173,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,13,64,0.2255544364452362,0.007886081297447441,0.06619699837221305,0.11596488926770643,0.40689381862027235,-0.002008790769211276,0.14907733900177683,0.922454693195402,0.933803001627787,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,14,64,0.22504447400569916,0.007853611030003363,0.0683082601335074,0.11796362938920656,0.40823478925214174,-0.002041261036655355,0.15249599088793417,0.9205998094243045,0.9316917398664926,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,15,64,0.22461393475532532,0.007823865887433362,0.0700907072032873,0.11965107930097652,0.40936691280842263,-0.0020710061792253553,0.15565622899397508,0.9188818046985286,0.9299092927967126,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,16,64,0.22426751255989075,0.007798064749490865,0.0715249068183582,0.12100884192683149,0.4102778465444978,-0.0020968073171678528,0.1587419253378294,0.9172012181970599,0.9284750931816418,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,17,64,0.22386929392814636,0.007772306455428681,0.07317354543299837,0.12256961482830038,0.41132498148784225,-0.002122565611230036,0.16169876015178744,0.9155879203267224,0.9268264545670016,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,18,64,0.22351844608783722,0.0077484592153013775,0.0746260673676527,0.1239447232688439,0.4122475526688423,-0.00214641285135734,0.1645375071542242,0.9140363739183336,0.9253739326323474,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,19,64,0.2231726050376892,0.007723849632239927,0.07605786102156617,0.12530020816145696,0.41315695825558385,-0.0021710224344187908,0.16730075577798686,0.9125235581737127,0.9239421389784338,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,20,64,0.22278548777103424,0.007696590279328753,0.07766053960896839,0.12681747051766334,0.4141749016283254,-0.002198281787329964,0.16996447128411932,0.9110628566218034,0.9223394603910317,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,21,64,0.2224542498588562,0.00767292919076142,0.07903187577738764,0.12811572006214592,0.41504590756514637,-0.0022219428758972976,0.17254740323605314,0.9096442143849137,0.9209681242226123,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,22,64,0.22210830450057983,0.007652772582469323,0.08046410127048322,0.12947161377867417,0.41595558743510164,-0.0022420994841893943,0.1750961822947829,0.9082421580752663,0.9195358987295168,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,23,64,0.22185194492340088,0.007633084337167691,0.0815254385974653,0.13047638615544677,0.41662969720778903,-0.002261787729491026,0.17749798918847412,0.9069189659564552,0.9184745614025347,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,24,64,0.22147652506828308,0.007609927046995394,0.08307968950516041,0.13194780182973231,0.4176168816772779,-0.002284945019663323,0.17985335543740263,0.9056194811081514,0.9169203104948396,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,25,64,0.22118696570396423,0.007588883240632536,0.08427847507467424,0.1330826970183771,0.41837829187856024,-0.0023059888260261816,0.1821059399767773,0.9043749554378553,0.9157215249253258,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,26,64,0.22087541222572327,0.007567767755664358,0.08556831702029977,0.1343037956497164,0.41919753665462095,-0.0023271043109943596,0.18432270448213103,0.9031485456545169,0.9144316829797002,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,27,64,0.22061899304389954,0.007547736752254987,0.08662990111252877,0.13530880164015482,0.4198718031605733,-0.0023471353144037307,0.18648565777224468,0.9019502992004356,0.9133700988874712,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,28,64,0.2203587293624878,0.007530402039575139,0.08770740156318381,0.13632887571203986,0.420556178962117,-0.002364470027083579,0.18856053742752008,0.9007993464542922,0.9122925984368162,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,29,64,0.2200407087802887,0.007512812498167984,0.08902401753809963,0.13757532142612267,0.42139242929742826,-0.0023820595684907334,0.19061712296312583,0.8996570885825744,0.9109759824619004,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,30,64,0.2198110669851303,0.007493358410753929,0.089974742343152,0.138475376477183,0.42199628338408746,-0.002401513655904789,0.19260992858094836,0.8985488698001081,0.910025257656848,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,31,64,0.21958205103874207,0.007481651946083225,0.09092287611311176,0.13937297858475206,0.4225984917714644,-0.002413220120575492,0.1945700449268931,0.8974574948559441,0.9090771238868882,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,32,64,0.21923521161079407,0.007456046567624651,0.09235880308491105,0.1407323765062679,0.4235105226403944,-0.002438825499034066,0.19647477937997448,0.8963956830663709,0.9076411969150889,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,33,64,0.2189842313528061,0.007440994487782983,0.09339786984835906,0.14171606524969854,0.42417048723591716,-0.002453877578875735,0.1983172787834268,0.8953673666247688,0.9066021301516409,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,34,64,0.21884551644325256,0.007432265115241596,0.09397215426924235,0.14225974265352184,0.42453524472684645,-0.0024626069514171213,0.20012840998253162,0.8943554047566707,0.9060278457307577,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,35,64,0.21857115626335144,0.007411625350647862,0.09510801470079282,0.14333506635737775,0.4252566879455584,-0.0024832467160108554,0.2019044960057134,0.8933619109824902,0.9048919852992072,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,36,64,0.2183600217103958,0.0073969684839351344,0.09598211889667803,0.14416258436519516,0.4258118763534407,-0.002497903582723583,0.2036545463662094,0.8923818989837202,0.9040178811033219,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,37,64,0.21807250380516052,0.007379192757726356,0.09717245275648502,0.14528947828578498,0.42656791844039743,-0.0025156793089323613,0.20534932555758506,0.8914318114373162,0.902827547243515,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,38,64,0.21784164011478424,0.0073637986947442755,0.09812823624909915,0.146194322416995,0.4271749855589888,-0.002531073371914442,0.20703790959023718,0.8904841887477637,0.9018717637509008,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,39,64,0.21760469675064087,0.0073487214999798595,0.09910918979689863,0.14712299514212063,0.4277980394706083,-0.002546150566678858,0.20865402554861398,0.8895762892812431,0.9008908102031014,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,40,64,0.21743950247764587,0.007337557284180026,0.09979309967872399,0.1477704554169928,0.4282324257145058,-0.002557314782478692,0.21025354396036552,0.888676800664693,0.900206900321276,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,41,64,0.2172352522611618,0.007323158230757782,0.1006387024885905,0.14857099104640584,0.42876951143028275,-0.002571713835900935,0.21184700291283395,0.8877798134037325,0.8993612975114095,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,42,64,0.21705842018127441,0.007311824062922634,0.10137079328487604,0.14926406438953305,0.42923449984416795,-0.0025830480037360836,0.21334844530251246,0.8869337938637176,0.8986292067151239,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,43,64,0.21683788299560547,0.0072976635647678,0.10228382469846212,0.15012843495313652,0.4298144129246012,-0.002597208501890918,0.21483991987617485,0.886092591168567,0.8977161753015379,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,44,64,0.21664126217365265,0.007282550220168137,0.1030978415567235,0.15089906803332218,0.43033143678246044,-0.0026123218464905807,0.2162943465070167,0.8852715139961205,0.8969021584432765,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,45,64,0.21640297770500183,0.0072679487571650735,0.10408434732257857,0.15183299706592918,0.430958017192542,-0.002626923309493644,0.21772865459105806,0.8844610479885149,0.8959156526774215,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,46,64,0.21631626784801483,0.007261695525134267,0.10444332906552839,0.15217284654630814,0.43118602490977453,-0.0026331765415244504,0.21912274704320145,0.8836725937567593,0.8955566709344717,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,47,64,0.21607938408851624,0.007245784318434733,0.10542403584808095,0.1531012856577679,0.4318089220881291,-0.002649087748223984,0.2205015479658126,0.8828920953515144,0.8945759641519191,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,48,64,0.21585622429847717,0.007233257170321511,0.1063479249325313,0.15397593522266828,0.43239573143222154,-0.0026616148963372064,0.22182708558261596,0.8821410966604968,0.8936520750674687,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,49,64,0.21571698784828186,0.007221083128517884,0.1069243685493251,0.15452165674606766,0.4327618603392194,-0.002673788938140833,0.22311517735644992,0.8814107003228121,0.8930756314506749,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,50,64,0.2156081199645996,0.007215610719435283,0.10737508527281564,0.1549483521067222,0.43304813364770894,-0.0026792613472234345,0.22439872478382702,0.8806822782457774,0.8926249147271844,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,51,64,0.2153918743133545,0.007199030293930038,0.10827034958862383,0.15579590248638528,0.4336167619330635,-0.0026958417727286797,0.22566912745238205,0.8799607221618576,0.8917296504113762,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,52,64,0.21522894501686096,0.007191603922679564,0.10894488239106641,0.1564344854419556,0.4340451923128916,-0.0027032681439791532,0.22690394733855182,0.879258808691416,0.8910551176089336,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,53,64,0.21505451202392578,0.007177779589044062,0.10966704088616361,0.15711815583503277,0.43450387221286135,-0.0027170924776146552,0.22811752536540814,0.8785684234222123,0.8903329591138364,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,54,64,0.21498030424118042,0.007174415475793229,0.10997426361857299,0.15740900484900205,0.4346990051277639,-0.002720456590865488,0.22930688524191892,0.8778912886901664,0.890025736381427,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,55,64,0.21476364135742188,0.00715934492804834,0.11087125529110958,0.15825819052432602,0.43526873054597326,-0.0027355271386103773,0.2304931077704587,0.8772154195119585,0.8891287447088905,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,56,64,0.21460482478141785,0.007149361179566786,0.11152876129151501,0.15888065413695343,0.43568634633051767,-0.0027455108870919316,0.23161684031041477,0.8765746743373238,0.888471238708485,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,57,64,0.21450403332710266,0.007141377874362187,0.11194604132404855,0.15927569484588683,0.4359513822816022,-0.0027534941922965307,0.2327210500812948,0.8759446043664548,0.8880539586759515,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,58,64,0.21432341635227203,0.007127802488062111,0.1126938017135132,0.1599836026567948,0.4364263232578138,-0.002767069578596607,0.23380710225578832,0.8753244528426083,0.8873061982864868,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,59,64,0.21422463655471802,0.007122469631081585,0.11310275341896334,0.16037075890450608,0.4366860694612051,-0.0027724024355771327,0.23487772948199365,0.8747126788368889,0.8868972465810366,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,60,64,0.2140468955039978,0.007110915437356352,0.11383860738526434,0.16106739485603733,0.4371534480573813,-0.002783956629302365,0.2359126438264093,0.8741209047801057,0.8861613926147357,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,61,64,0.21388967335224152,0.007100532110769681,0.1144895124153148,0.16168360930310358,0.4375668712270875,-0.002794339955889036,0.2369339670399327,0.8735365092313356,0.8855104875846852,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,62,64,0.21376557648181915,0.007091984359122036,0.11500327765939215,0.1621699929553799,0.4378931898847799,-0.0028028877075366816,0.23793956856184567,0.8729607273171882,0.8849967223406079,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,63,64,0.2136445790529251,0.007086363536757849,0.11550421111062992,0.16264422869703263,0.43821135841269326,-0.0028085085299008683,0.23893785636961373,0.8723887571664288,0.8844957888893701,8192,2.384185791015625e-07
llama32_3b,down_input,10,8192,128,64,64,0.21350935101509094,0.007076211292338599,0.11606405976456868,0.16317423970140435,0.43856694700762106,-0.002818660774320118,0.239902510878186,0.8718357007612236,0.8839359402354313,8192,2.384185791015625e-07
llama32_3b,down_input,11,8192,128,0,64,0.24832375347614288,0.00906201368651541,0.0,0.053452555407876946,0.36955701958109144,-0.0008396565371468628,0.0,1.0,1.0,8192,2.980232238769531e-07
llama32_3b,down_input,11,8192,128,1,64,0.24342799186706543,0.008708818425647418,0.019715236825090122,0.07211396244419453,0.38198635224476585,-0.0011928517980148538,0.0497062796235759,0.9748300982101569,0.9802847631749099,8192,2.980232238769531e-07
