model,seed,site,layer,column,selected_directions,group_count,other_groups,changed_target_coordinates,unchanged_G,unchanged_source_order,unchanged_D,original_target_sha256,new_target_sha256,D_sha256,column_sign_transitions,column_crest_factor
llama32_3b,2,down,25,64,64,64,0,128,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,54723c7aa9b19297cfe638eb7640809dcbd87c0c0c69cab0ce36a6fe305c1a5f,83d192cb2ec89c8c0fcf55843db984e33825ce86bb83c36b66750c86ff1eb074,1,1.0
llama32_3b,2,down,26,64,64,64,0,128,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,7fc039ae2a2cff230df8f682d41de06d680390d4ebd6336d8fc9f84a4244db2a,3b354e7574165ef6327f7241de72d51388a0d6d2278c3475f5f6e97eb534e129,1,1.0
llama32_3b,2,down,27,64,64,64,0,128,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,e4b7ec1dc76ff6407556464cbb2a177be24e9433f06ab2b235017ed7a88f075c,fcc6ed8722de16e0ac5f70f1c7cab1111756794880c2b255468a137680fe078d,1,1.0
llama32_3b,0,qkv,0,1,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,e0912a6451f4caf78f2e0127b4733cc57cb6433720b798517450338d59d83360,edb24a012704b1fceb3cab3fe6b39406e03536c1881b173e4679610b45e21afa,127,1.0
llama32_3b,0,qkv,1,1,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,83807e36d9994f43edf3ef58d26f675b545d83413654e4a664b3df0d1a86a501,882883eb12289be9daaf5ba8917978ad4bb0f3299ed243959a0a89dfc38ae6a4,127,1.0
llama32_3b,0,qkv,2,1,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,c8fb777ef462ba6830e4adb4d735047cb5646fe792d4f275e433dc3f2dbc7fc3,d4668f26722553374d52740174f539447402a39d94d538921aa90bb5e87415a9,127,1.0
llama32_3b,0,qkv,3,1,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,b961d3f3dd4d4b7b8b64a3e3e3a6262cc3755a7a2080d2d9a677245717962420,ed5835f8c172415333cd13ceb03d2a47401d3f84b1643faf500d0d634d04e34e,127,1.0
llama32_3b,0,qkv,4,1,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,bf3c4d5b8536efc6a554f034918301479d9a22223f61f7af3e2a1d6502a7da9a,ff56c080b92c626013cc7b1a2246ed217c0a8e150e0b4270b7c83e20abc0dfeb,127,1.0
llama32_3b,0,qkv,5,1,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,b898cbdfd49579dc117a12947292597ac4f2d7cd4df5fa7a98cdc18c7f8edfd6,f937c7d3fb2ef9d2a57239dbb27db26d7606dbfd1d75ae50515d112f80c8829e,127,1.0
llama32_3b,0,qkv,6,1,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,8304e75d4e793fd78de57c19ec215f439e9b8ff4abe1dcef75e44c99a1f9b838,58ec9719994992a273d964cd85696b98b0d1940e6cc040ab64a0fd04cad0ccb8,127,1.0
llama32_3b,0,qkv,7,1,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,36877d1b956c9ba1a062f9acd4ce5888ebe6e3e54c6e458cdf3ee6aca87f00db,6be80bd39bda6e1c23fed669ea007d2c6ee61f1cb64421ce3648e5d119ba8d8f,127,1.0
llama32_3b,0,qkv,8,1,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,f9ecdaa81c5bf74dc88f265d7676834805c0a18048138513106f4bc3b53f9605,0de874adf9de80961f91d714ef01e38966508ee380277ef392f34726d5683183,127,1.0
llama32_3b,0,qkv,9,1,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,ea377d098ccc24d76efc558ca4cf9d57859062e84d4f2a46b7a40fe9f801fb14,ea758a415ac8f5267857908673c5e0606cb24a7a04c2165556ccd5c51307d0be,127,1.0
llama32_3b,0,qkv,10,1,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,594bebd587dea1df958dcc28497b3f92c833adacc2e900c4556f8b5f1a543298,4750d8b666a331aab7cf15f6dc5f1f308d5a7df5b82f2d0ae164db1ef347b71c,127,1.0
llama32_3b,0,qkv,11,1,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,60dc9e269889db2a793f5977f2a01c14737767f037e20bdbdcd405a46944a58f,f4bac678d504f615fd727139c2b7d86ef32c20bf77f45b9a6f751cefd2384ab9,127,1.0
llama32_3b,0,qkv,12,1,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,3e570ef06e3c907bac5c49cdbf32f6f96b2c18b9cb2a56564f6ec7f9a265089d,a3cfd931a32a2b24e3ece44981fdf9c08b6bcfa48f8f97fc55ed470d69441c4e,127,1.0
llama32_3b,0,qkv,13,1,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,2e0b6057721e1b37b0e1642c4d5efcd1a47ba05ee0f7a9a0e8e9c8bfee55fbc4,41079b6164a32d85e040a317502eda6014d6cca337ace6585996bc639e47c9cc,127,1.0
llama32_3b,0,qkv,14,1,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,b64c7229906683b1df3ea43a0cc0afe5c9dd7e6ef8856393b0c016e485279723,70523a10b8212af12d77e65b3a6d40ca54670c854cd6ce6cb31d37e7ca321761,127,1.0
llama32_3b,0,qkv,15,1,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,b94138898d12dc31809cfd31e53db6b728247cf7e2bac4bc3e365165c5e5bb5e,4d7e2a31087ae9549d5da4d0c0d160abd5076b52b7d4ab33a10d51f77018e1fe,127,1.0
llama32_3b,0,qkv,16,1,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,bb21897ae9fad5f9599edb83d64806b70fb11b0d8a25a6240d2bbf04c946695f,df4fb56a716a1afbb60acbb617d8fa7e2a17f0ec37306efab647080aa32c9f0a,127,1.0
llama32_3b,0,qkv,17,1,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,6862b82f2cf64cadc5869c45452d24ece7ce60a89c05d4189090ba2bfe70c0ae,38008640c54f06a4cb81ef4f324f9936481eb7f14e64970e41a7e698c93219e5,127,1.0
llama32_3b,0,qkv,18,1,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,3aea4ea8ce86eead1522691b829f1a3bf17750683fdad6f92c4eb7d2c6ffabc0,70c7ce51a9e6447bec1d387f580402db7bf6aca486dca3b533e88867fdc3303e,127,1.0
llama32_3b,0,qkv,19,1,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,57db45ad44eebff4b93a118dfd8a8d921494fb7823c98e19bd6d9cb868ab83b8,66475adc221d73fff84caf72c119b144d1e6b92e5b43c4ca02e06929a8e54811,127,1.0
llama32_3b,0,qkv,20,1,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,4c0556a524e0af61eda5a4be1a00ec409d25a95f0daf173ab11292d350bf5399,381ed61628e2639a6397a994776c92e6109049a38dd1d36e9b5510a2a3d1fd94,127,1.0
llama32_3b,0,qkv,21,1,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,df623cb44e79a0fe852498f9f2501f79fce1dd53225d116ceffd072ae66ae3d5,d8ccc637b29db40835da445db2089bb3513277fa164954b73bdad9f27c6727ef,127,1.0
llama32_3b,0,qkv,22,1,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,fd693aeec44ec22f2a2ff5850bcea60078edf72969cf7a82c21d88d4191d6e9d,4e4c4d32210172a7658c64bfb70af87caf078310a31ac716e25b7cacede1ddfe,127,1.0
llama32_3b,0,qkv,23,1,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,6a375ee7afda5b75a79b9d6dcc069bbcfc235f6f18162edde1c245e00017aa37,83bf02af10e43dd1afb94f7082a80124e0775d5e0288aeafe10a9f7cac771c48,127,1.0
llama32_3b,0,qkv,24,1,24,24,0,48,True,True,True,f1da3cea55777f031a8731f9c92e6555c612a222d40aa3088d0901b22a5f8a3d,4cd842446ddc0d22d79fd8d8fd5bf69d34ad5f1f5c10693704b9f6946f25d17c,797efd3f60427dd4f925126cca02e869cd9460cf297cea9fa020aff5f65608aa,127,1.0
llama32_3b,0,qkv,25,1,24,24,0,48,True,True,True,16e53a4df839fd9d11f4b0026c136344097daafd7ab27c16a8c40b876dada8b3,73521c59aa79bf72444d49381ca5bef2e88d8b18e720d2ecfc57b47b7e06636c,e0310f55fc5a15d6fff98db406d4b61f3f09568031929b8951dd465421bcc45e,127,1.0
llama32_3b,0,qkv,26,1,24,24,0,48,True,True,True,a0273603314eb48f49730c833207554e304e1b52f06334bab87333e52d8e2128,4bd0b95c56bc4b546dc507eadd7c0a52cb57f9e71edf68627c6fe61f49dcd85d,f86e31b8b6930a203397ad621337f9b41ed8d028980e24158e10bfc1362babb0,127,1.0
llama32_3b,0,qkv,27,1,24,24,0,48,True,True,True,8b3c290a85deaf7ccbfda30e582be8813357f0b52c0e1bcbb851eccc610a7447,e4513c4aa24ccecba7ad1d997636270fd00721ef74358c196e9da6d3414b4e4d,3e9ff3012f0694654847ed197275e15293f1f8d594f294c90f540c1f6455943d,127,1.0
llama32_3b,0,down,0,1,64,64,0,128,True,True,True,ad07164981979ace6f1312051012aef50bd07d18d9e481e8c46da4d331f7c38a,e26c50ea13d02ce379b605cc7763df023f8f27e9d6a9d4fc87ec5d0d43893a22,29ce1d1bd738d4926475c6ff425726ce1ef9e724b36ac8dc4372b96820a37046,127,1.0
llama32_3b,0,down,1,1,64,64,0,128,True,True,True,1a890d873c6e3e3ad09f464c1c22e1e56f7e1018134ce12339cbc114f4b5792f,15ed13198fe550e36d4833c0b9610cf58c7c041d2a43f65aad8cc1c1480e0dca,ff09a7a134a9eeee17a963df9e8c4d51e352777fd6b64282e87e731367e96f68,127,1.0
llama32_3b,0,down,2,1,64,64,0,128,True,True,True,49a89e8e42c60bff9c8222defbba8adfe53175a96c13f77030ca643da33a861c,8c39e0873d21d799a5402840a9a009a66fcd7a4c4001c36a8eff74e453da3644,3e211db4ef8519f7338684e4264467352f73837ee5d17df4c44bcc27e09f10a8,127,1.0
llama32_3b,0,down,3,1,64,64,0,128,True,True,True,957f34ed05c81953a266d9c377a47e87b6bc7199d8a3c65f6e9f665dd4922ea7,50e6ed74055ebe5b34a9f421e5661abd7ae27e013b30d36e4a9457b52d7a006a,98c0ef922fe8f28921f875c0e2ad010337f449cd59c1724b95a3bf07fdbc680b,127,1.0
llama32_3b,0,down,4,1,64,64,0,128,True,True,True,5b0b7e7c8cbd9502bd12ead893b3a65deca743dd2b6baa589d63945e5db44d3a,562c10f8ea8064b4a50145fb56e1ae6e7ab91c2369929233117ee817c7d25588,4945e23cb3539e546fbca028b4d11a2f75fdb388fab6e3d2efb9f9a80a1e1b16,127,1.0
llama32_3b,0,down,5,1,64,64,0,128,True,True,True,3a32a3ffb9b47d10934c1043fc9b3fedc4ed556a4c84320575534111e5e7beac,6b160c58a01f78bb59c50dad4be6b6c26ab9690b48c1ee2236642acdc47f6fff,366a50aaf8130ff57244f8f2c94a19d38f04789c9eabd499fdc9685179fd7ecc,127,1.0
llama32_3b,0,down,6,1,64,64,0,128,True,True,True,11cdd48251d51e6b6dafe49f9c07022d6937c08436a4d9aca307a817b469aa48,233ba9f82bf2843f4516a3d6564f2a3645156b199e7dfd8f16e794408535bddc,d3ba0ec8f77c73d45d144627a94c6a2c564a96c855ff32973008788a9dc947f7,127,1.0
llama32_3b,0,down,7,1,64,64,0,128,True,True,True,d79d4a24bb807aaed225b0dc25d192a961fada465356d897049690fb84f7ae2b,d5b924ade595e05359dfbe5cbb056735afd2fb8706eb142fd1346d6a72f6bd4c,819b776f9cfda389ce3396875e38e43b06748daba938b51f93bd806c4bd7841b,127,1.0
llama32_3b,0,down,8,1,64,64,0,128,True,True,True,d0669df6a8c128ae2f4d31dea75372288c182e19171da3452bf5fa1842c93a12,571027c13d5a21ce4903143aaa6d2d61277f2ecc17b2332389b3a0079ba2fb98,bf93b96fbd5332dc10307c876b740917cb22eee83728b0e09bd037471ae651bb,127,1.0
llama32_3b,0,down,9,1,64,64,0,128,True,True,True,9a14c3b31065c098de0fd8b309092d278cb37a9623bc5760a56b05c8b612ebaa,5feac688c8b6d7a196df4d715dadb5ffb1b7bffa2730d133cdd86c1e06d1460c,c9179ebfd147d9964708a19642aa4b0c221a9cd4a98c00adf4e75f2eeb7ca72e,127,1.0
llama32_3b,0,down,10,1,64,64,0,128,True,True,True,fc06200a6e58cde646b6aab9125ac0b7eb9a09025e5fd9e02f52fac1bd54ee1c,15139c33feaa4a32efc6184d65f3f5072f8dd1abc8a8a62576a89dca3ad059a8,299434c696b6512e5e3dcf486b9c7a583f2a9b75b718673d6ee61443d4efbf42,127,1.0
llama32_3b,0,down,11,1,64,64,0,128,True,True,True,5309b0c9af555a4a72fe4a373ff64633909264dacecf273e6854602f8e13edad,73fd2da37e8c8c5a67722a40484036eb485016d0b6ae9f2c9b3dc63d7a976773,44170617c41d448218c4451e52f3ee7338ca165e13e63f6fb175ee72d5540d01,127,1.0
llama32_3b,0,down,12,1,64,64,0,128,True,True,True,6cc8f8a1b626c03fc1ffa173cf2511d6648a3e8f8edafc8188bd6d3edb62c77f,266b810bb7aaf846cc96638cb72052152f47840d3e26258ff96110529b5a6506,00a8cf45d579a7426baf52db4a002584a468517cefad20ed22c980d5d7366ea7,127,1.0
llama32_3b,0,down,13,1,64,64,0,128,True,True,True,1bae49a693956974924e47fefff387f6828f9a91886df3e1be9a83861e7f5b23,cc02e9a2b5ded55057a75800f64a2e5219aa7f25d2904e336b65acb42779e1ac,c665d054edb206a0710acf4d2e42422cf2080caa607d1d823ac4ffda1ae3eb80,127,1.0
llama32_3b,0,down,14,1,64,64,0,128,True,True,True,47e3349eeaa80cc75bf7346b8806bfce49dee358b4f60fe975c0d44f57e32f4d,99be3c154cd7f3bc207b4fa61be35457981cebff9f24d8f93cbfa80459cdbd2a,632009d6099c84f2c377be29d83724844414a1a8a0b48bb18f9b3c1b70e25e23,127,1.0
llama32_3b,0,down,15,1,64,64,0,128,True,True,True,c7ef8f5abd4a67e72be5551f35fdcec027bb0c6c6a16c1ed12167e66b9e80e2c,9bcd69ab7e7759f216d4e63579bb2d803a8239df62f2363faff6ff43ef894b0d,d08f778f17235a5e51100b380bba217496304f571fe68e5ce42329aa600e9a41,127,1.0
llama32_3b,0,down,16,1,64,64,0,128,True,True,True,8781b06aff658195b598aac51adc18f3228c7c7ee4addf273d8edea4bc62780e,3951f0bda1b0c2ce88e1e196bcd56c3a90bfcdb0578564035c361f5c534e83d1,8fc933b8bb7a0634c9506ce73f4fc151bb94d27376f1843865ffa1adbcf186bc,127,1.0
llama32_3b,0,down,17,1,64,64,0,128,True,True,True,012c61ba7be5da40f7c0e0a414db6ba2c98da703f6a7a73d1d984a65784fdea3,588d58f99294e5c0863d526d3b0d7e7298af6d03fb05e55726b17e778880b038,2d468aaee1cc8b83ba0928d9e963eea963bd3a7df75fb2c8a5d63b72ac717667,127,1.0
llama32_3b,0,down,18,1,64,64,0,128,True,True,True,db6c762ed313af086142569bac5a3b18c679716f165a729fb4136bb7a96c367e,e7b742ede4ab3e66adef032e8579c1aadda3d4a16f699d87bbd88945c9730904,ed5320b942d97910d28c78c2ccf64d2b1ed400d5f2d75176a442ffba188802df,127,1.0
llama32_3b,0,down,19,1,64,64,0,128,True,True,True,c2ae5f22d02abc102d5a2e6c40f68683ad8cd2af192e0789cfeaba17425ac98f,3b6840154cc7384bb4936f61cdc713c237202b0c921f3b664365df3e65893d83,f1066e89779daa70f428be25515cd23c40e8dc725fd941d9e483d2b1d53c55db,127,1.0
llama32_3b,0,down,20,1,64,64,0,128,True,True,True,0b7a3d5ed080df9c0a8b91421c4755ca67a385a9a17b43b4380183f47281634a,1c09b10fa0f4b9b3afd9a36fe8ff9dde91ba222b00a962e3ef7bd4a2ff5a703d,b733782edfa33b02e90c7f7cb1bf60b7ecd85aea51798caacd5116d570e2cdd8,127,1.0
llama32_3b,0,down,21,1,64,64,0,128,True,True,True,45269c533b08c9c4241ff946bcd684327aaa77e948390f2d091d127e2eb366c7,792e6283177ae42037f406c2b6b70a861784625e8e506faa454cdec7d1f74355,9e1d14110e37844fd583468e6df63a67286b6d3f4bcfe923657cb87216ee8bbe,127,1.0
llama32_3b,0,down,22,1,64,64,0,128,True,True,True,f0a929b2608399d7ed078d265b8a3da7611befb85269bb3024c7d220f9268c3f,54cd2a85adb469abf49eccb496115010496325967573b65c10eef9bd30acee35,16d50ba745e7de8211a6351cff38baf2a77dab8d339ba0877ad84f6877b75217,127,1.0
llama32_3b,0,down,23,1,64,64,0,128,True,True,True,e6f90c2174b43178e2faddf43f16a6dce38fafa5e0b19a08341fcf8f996c0ad1,6f027f1c317aaea037d2e05108a442cbd04b3eb82f956160f8e0267cbb2211ca,d2f65517dc7ee67925f90b67b017aa49f5077f1ed92b331b0161317a5535881f,127,1.0
llama32_3b,0,down,24,1,64,64,0,128,True,True,True,f1fa0a4d8a869216ec203ddb6f916e2bb0f4c5954e8b26c2be2dc3bf83fab676,f2f183d2403178b7ecf2071e2d88e591e95ce89d9ecaa74f38b842983418b15c,502d02f34c1a92ca688fd5e22d894e901f0919b19206ce6739a773585bdfa659,127,1.0
llama32_3b,0,down,25,1,64,64,0,128,True,True,True,c8b3a36e0211805eab885a160c3e9d4fe7eaae1991cd007a24856a8427ecf84b,151c3b59216952ca137751194f972a1cd4271d665b31d6b1bf7d96829ec9efaf,5af149e45411e417b3aa6db080e06c07bbffdd1b236721b883751ed03fbd3469,127,1.0
llama32_3b,0,down,26,1,64,64,0,128,True,True,True,25cf297802926c484caa39b4450888237947d28e556b3988fa3f6897dc82f09f,1ddd3a057dedd0da98b1e3b2e86dee97d425e549de7e55f52cd1c916ae2d6eed,115e39dc1bdedd396d4b4a2b8bd4f04caf9b0cdbd43e3c11e000bd5be3943c3b,127,1.0
llama32_3b,0,down,27,1,64,64,0,128,True,True,True,570d053eff3b903a0b99d7d80def5ca9f4e822fe4cb0f0b5ac9692cc2368d651,7fa86ede5ccf9e4ac7a1eb4ce048e91d2c2538c8e48e18a846993f6f4372652f,d3eaa6f024af093356163be89d0f32baf22226483759f5e40e82f03b11176e10,127,1.0
llama32_3b,1,qkv,0,1,24,24,0,48,True,True,True,5abf485a3546fed9ee3f54f4b4ce98c90807fc9150a6d5a790c102da8bd54208,e0912a6451f4caf78f2e0127b4733cc57cb6433720b798517450338d59d83360,7e28972324a433a39b3179124ab4a5ef7002ea33bb524f7d26abee9623254197,127,1.0
llama32_3b,1,qkv,1,1,24,24,0,48,True,True,True,3f3bb807eddb3a71734ae1a3e9a1b6ef3cae0e471ca72ca7b69c1f02d3e45e84,83807e36d9994f43edf3ef58d26f675b545d83413654e4a664b3df0d1a86a501,0191a949c50636d52b79bf4b531ed2d1062e55168b488ef0994fd40b407dcae5,127,1.0
llama32_3b,1,qkv,2,1,24,24,0,48,True,True,True,e6eb0f6df3063b70071f86ac393592080b01731ede2abb5cd0c035619cfbcdc1,c8fb777ef462ba6830e4adb4d735047cb5646fe792d4f275e433dc3f2dbc7fc3,379f3c42ea55c1a8fb7d582e005e6333ac42228963b55160b89b79f5dcd27224,127,1.0
llama32_3b,1,qkv,3,1,24,24,0,48,True,True,True,a52068676fe0aa410d95d70352cab474cf35c25f990cf190efe3286b55e34cce,b961d3f3dd4d4b7b8b64a3e3e3a6262cc3755a7a2080d2d9a677245717962420,7000c85b168dc67635a10703158c8dd53cdb9bfb280431cf94de90a376880ad3,127,1.0
llama32_3b,1,qkv,4,1,24,24,0,48,True,True,True,5fa9a2bbd99d0ac2c58a9b492f5ee37af6b03ec5beb81035d06de117027f2777,bf3c4d5b8536efc6a554f034918301479d9a22223f61f7af3e2a1d6502a7da9a,3a6233906323a5ad2b96d24898a56efda2b464784058e947e33933c3599ec0b0,127,1.0
llama32_3b,1,qkv,5,1,24,24,0,48,True,True,True,49fedc3099b2c671de3c5bf8eade244cf0b4d05e6937acfa17766975b7ed09c0,b898cbdfd49579dc117a12947292597ac4f2d7cd4df5fa7a98cdc18c7f8edfd6,a5e47311264bf72a3e9238fd89c44a1c4f7a5108a3cd22845001fc56fc198256,127,1.0
llama32_3b,1,qkv,6,1,24,24,0,48,True,True,True,5b776b57f22e1bb20fd28891def2faa41c887fe3006ed4fadd27167f1265ae99,8304e75d4e793fd78de57c19ec215f439e9b8ff4abe1dcef75e44c99a1f9b838,81aeee2a3a593f4fa2579015e124198ef9764f712cce19d31684b75891a78954,127,1.0
llama32_3b,1,qkv,7,1,24,24,0,48,True,True,True,83a949526d2097c9ee3dbed36912319f5d1d03ab11400e1bb3cfb1f87bc0a55d,36877d1b956c9ba1a062f9acd4ce5888ebe6e3e54c6e458cdf3ee6aca87f00db,ac0b40569256576faa53996ddd0227c58f55317194a9a67ede8608e5d7e34164,127,1.0
llama32_3b,1,qkv,8,1,24,24,0,48,True,True,True,9742951d2db7462c3f8d5e8643b71e7197a36a97bc36704fdb4f81fb4fd1eb47,f9ecdaa81c5bf74dc88f265d7676834805c0a18048138513106f4bc3b53f9605,893245b8056405a1cdc51c0a638a7f1e489a1a0d95179f541a7055453c6b6ed6,127,1.0
llama32_3b,1,qkv,9,1,24,24,0,48,True,True,True,7311b7629693e269563b6c521f1fca2b4b69a4c3c8aaede14aed9d4d8063fa47,ea377d098ccc24d76efc558ca4cf9d57859062e84d4f2a46b7a40fe9f801fb14,c246ac8c5d7f3b3030e0098262d5e936e6967f579d6f97d25725e717058ffc2a,127,1.0
llama32_3b,1,qkv,10,1,24,24,0,48,True,True,True,8b6093dd48a30240bf3427638697e2b4e1d8f2ec54efa3feba2931a0c7bdab0d,594bebd587dea1df958dcc28497b3f92c833adacc2e900c4556f8b5f1a543298,296c6f33c7a70707320c33f548aab89a36c144d2edb7405b441429497d1d7d52,127,1.0
llama32_3b,1,qkv,11,1,24,24,0,48,True,True,True,0a58191b54036a0f183912dbdb1f5ac063157d8e5f159a0040ae10fb2280de99,60dc9e269889db2a793f5977f2a01c14737767f037e20bdbdcd405a46944a58f,11c18d36565ebd3afc47801f81c0702cb5356ebfbc337328903f71d1859ab165,127,1.0
llama32_3b,1,qkv,12,1,24,24,0,48,True,True,True,05492b64def7df3a25f4f14ebf1f0837cfd28c9dd9a72fd734a1a3bd3b2e3cf4,3e570ef06e3c907bac5c49cdbf32f6f96b2c18b9cb2a56564f6ec7f9a265089d,ab67404e9169fad4ad2fcaf810166e1596071eb4788adc8f4b4db35f1372661b,127,1.0
llama32_3b,1,qkv,13,1,24,24,0,48,True,True,True,6f176dad87fe384469556a432118d94eaa4ca8998988645df69d82b0ddf3f686,2e0b6057721e1b37b0e1642c4d5efcd1a47ba05ee0f7a9a0e8e9c8bfee55fbc4,8507d103980ddab60a32ec6f0262e7f4b157413de4f146f35e81ddbd97e6aed5,127,1.0
llama32_3b,1,qkv,14,1,24,24,0,48,True,True,True,fe96fbfd36e28c7a72a256e0d564bec26cab0e034b296a73c1ee02f4c6ddfc10,b64c7229906683b1df3ea43a0cc0afe5c9dd7e6ef8856393b0c016e485279723,26d52347ddc8359b0899f2a109e8dafffbaa028b27fb25de5cf384be039f689d,127,1.0
llama32_3b,1,qkv,15,1,24,24,0,48,True,True,True,c98ca2e9b618ad80d4a37bb38fc2ed091a57709907f74c460f836805aa122cfb,b94138898d12dc31809cfd31e53db6b728247cf7e2bac4bc3e365165c5e5bb5e,4d3c1f674d385bb1966c923f8da651dfe2aa8e0268384af1e5fee8c761873504,127,1.0
llama32_3b,1,qkv,16,1,24,24,0,48,True,True,True,cbac853f3ade81d7de0881b79c85d527ac8a24debc49d66b70426a3eeb618795,bb21897ae9fad5f9599edb83d64806b70fb11b0d8a25a6240d2bbf04c946695f,9ec11a2ff58e7c34d11e6e8661810f609cfd1f2cf9f48dd315110ead9951ccee,127,1.0
llama32_3b,1,qkv,17,1,24,24,0,48,True,True,True,4188e20f019febe9767c531df097d95b01654df5200a6575017f08536ad34e62,6862b82f2cf64cadc5869c45452d24ece7ce60a89c05d4189090ba2bfe70c0ae,57b35a39e6e7c3bab30c7fbf6dc79022cdca566af0a6f2b0085838177228fa84,127,1.0
llama32_3b,1,qkv,18,1,24,24,0,48,True,True,True,01e3411c3908416f7aaa239ed3ec08f264c40e8941ceb7172aa9bcafcf5d0848,3aea4ea8ce86eead1522691b829f1a3bf17750683fdad6f92c4eb7d2c6ffabc0,2a34489579970949440c374c9c5f24a2f7544278a8fd4305c269231ebc7bd81c,127,1.0
llama32_3b,1,qkv,19,1,24,24,0,48,True,True,True,451b13eae2b2e00476b60c588d2dcd0086386f8671fd74c943888cf5dc769a13,57db45ad44eebff4b93a118dfd8a8d921494fb7823c98e19bd6d9cb868ab83b8,b70740d9c5d528745a46d11bf20dc5c508773a39af3a1f563253ca4ca923377b,127,1.0
llama32_3b,1,qkv,20,1,24,24,0,48,True,True,True,41fb5941a4c21ee9fd94e36663c9fbec944049740a35dfc464d037f9f1c7f564,4c0556a524e0af61eda5a4be1a00ec409d25a95f0daf173ab11292d350bf5399,d2cc72d4739b43244f9a3d48902424a8e3db6fac641f9141be0ebd2f4f9726b6,127,1.0
llama32_3b,1,qkv,21,1,24,24,0,48,True,True,True,ec3aac63910405452d82ac96b68c4d016516b242b8f0686b24d6c4dd403aa95a,df623cb44e79a0fe852498f9f2501f79fce1dd53225d116ceffd072ae66ae3d5,5ed81bb6cc1bbc04ac3659a670595d0aa56ffc3623c4f6f1686b710daf0e59f5,127,1.0
llama32_3b,1,qkv,22,1,24,24,0,48,True,True,True,da686c1ab58352d695478faaa9aae4fb781424f884ae3aecf7ec15cb285eadee,fd693aeec44ec22f2a2ff5850bcea60078edf72969cf7a82c21d88d4191d6e9d,dcd585416d708c0c064c241ee4eaded75872a14a64738969f4df7afdee783e9f,127,1.0
llama32_3b,1,qkv,23,1,24,24,0,48,True,True,True,b2ffc729c2cb07d48e7b9fc651e444be6dcd89a4ff927805d0b7a39c168c05da,6a375ee7afda5b75a79b9d6dcc069bbcfc235f6f18162edde1c245e00017aa37,7b08ffdd70c232ac473d0936f2e5710ee41fbbceb18247c844232d1f449b2aba,127,1.0
