model,site,layer,method,seed,n,k,group_size,evaluation_tokens,evaluation_rule,f,subspace_projection_fraction,selected_numerical_rank,top8_angles_include_null_completion,sqrt_one_minus_f,mean_group_range,relative_quantization_error_nmse,paired_hadamard_range,range_over_paired_hadamard,range_reduction_vs_hadamard,nmse_delta_vs_hadamard,angle_1_degrees_vs_A_top8,angle_2_degrees_vs_A_top8,angle_3_degrees_vs_A_top8,angle_4_degrees_vs_A_top8,angle_5_degrees_vs_A_top8,angle_6_degrees_vs_A_top8,angle_7_degrees_vs_A_top8,angle_8_degrees_vs_A_top8,angles_mean_degrees_vs_A_top8,factor_file
llama32_3b,down,3,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05731679015918691,0.05731679056315969,128,False,0.9709187452309349,0.1373850871032829,0.008153612479050401,0.1529725655304972,0.8981027848153156,0.10189721518468442,-0.0016451193863510714,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1/down_layer_03.pt
llama32_3b,down,3,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05731679026241489,0.05731679056315969,128,False,0.970918745177775,0.1374230510837977,0.0081577243146809,0.1530205948849357,0.8980689899103673,0.10193101008963268,-0.0016483230015088852,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1/down_layer_03.pt
llama32_3b,down,3,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.057316790154231356,0.05731679056315969,128,False,0.970918745233487,0.13740693403768578,0.008155498831855146,0.1529470858386901,0.8983952409698465,0.10160475903015354,-0.0016404633075849124,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1/down_layer_03.pt
llama32_3b,down,3,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05731679015918691,0.05731679056315969,128,False,0.9709187452309349,0.1373850871032829,0.008153612479050401,0.1529725655304972,0.8981027848153156,0.10189721518468442,-0.0016451193863510714,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_03.pt
llama32_3b,down,3,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05731679026241489,0.05731679056315969,128,False,0.970918745177775,0.1374230510837977,0.0081577243146809,0.1530205948849357,0.8980689899103673,0.10193101008963268,-0.0016483230015088852,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_03.pt
llama32_3b,down,3,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.057316790154231356,0.05731679056315969,128,False,0.970918745233487,0.13740693403768578,0.008155498831855146,0.1529470858386901,0.8983952409698465,0.10160475903015354,-0.0016404633075849124,42.082186616795454,45.398560957612304,77.29030279894995,79.69922424433872,82.99180618097066,86.7537573207542,87.86965798549836,89.64137849239606,73.96585932466446,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_03.pt
llama32_3b,down,3,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10018525327890695,0.10018525277684363,-1,False,0.9485856559747744,0.13503724096502623,0.007853811475039276,0.1529725655304972,0.8827546331378268,0.11724536686217324,-0.0019449203903621967,23.310152832014175,40.51359114994466,73.73479477641912,82.92935892404148,85.00162795921798,86.56891640769894,89.0959995111134,89.78606437157434,71.367563241503,activations/llama32_3b/e27/factors/C_top1pct/down_layer_03.pt
llama32_3b,down,3,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10018525331688836,0.10018525277684363,-1,False,0.9485856559547544,0.1350726626365102,0.007858261033320844,0.1530205948849357,0.8827090414730023,0.11729095852699767,-0.00194778628286894,23.310152832014175,40.51359114994466,73.73479477641912,82.92935892404148,85.00162795921798,86.56891640769894,89.0959995111134,89.78606437157434,71.367563241503,activations/llama32_3b/e27/factors/C_top1pct/down_layer_03.pt
llama32_3b,down,3,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10018525318732506,0.10018525277684363,-1,False,0.9485856560230472,0.13507861473021165,0.007858624568508615,0.1529470858386901,0.8831722029190937,0.11682779708090629,-0.0019373375709314435,23.310152832014175,40.51359114994466,73.73479477641912,82.92935892404148,85.00162795921798,86.56891640769894,89.0959995111134,89.78606437157434,71.367563241503,activations/llama32_3b/e27/factors/C_top1pct/down_layer_03.pt
llama32_3b,down,3,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10017900384431888,0.10017900530844583,-1,False,0.9485889500493252,0.13503930542395892,0.00785423028799923,0.1529725655304972,0.8827681287533676,0.11723187124663237,-0.0019445015774022419,23.316617991401046,40.51346899227157,73.73111584301736,82.92847242540039,85.00294129493741,86.56970969514852,89.09597728131567,89.7864208971653,71.36809055258216,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_03.pt
llama32_3b,down,3,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10017900378017798,0.10017900530844583,-1,False,0.9485889500831337,0.1350778664899579,0.007860331255693204,0.1530205948849357,0.8827430490093842,0.11725695099061584,-0.00194571606049658,23.316617991401046,40.51346899227157,73.73111584301736,82.92847242540039,85.00294129493741,86.56970969514852,89.09597728131567,89.7864208971653,71.36809055258216,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_03.pt
llama32_3b,down,3,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.10017900374149441,0.10017900530844583,-1,False,0.9485889501035237,0.1350771151074568,0.007858952961027404,0.1529470858386901,0.8831623980722302,0.11683760192776982,-0.0019370091784126544,23.316617991401046,40.51346899227157,73.73111584301736,82.92847242540039,85.00294129493741,86.56970969514852,89.09597728131567,89.7864208971653,71.36809055258216,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_03.pt
llama32_3b,down,3,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007911854049790156,nan,-1,False,0.9960362171880146,0.1529725655304972,0.009798731865401472,0.1529725655304972,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,3,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007911854048420687,nan,-1,False,0.996036217188702,0.1530205948849357,0.009806047316189784,0.1530205948849357,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,3,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007911854043390051,nan,-1,False,0.9960362171912275,0.1529470858386901,0.009795962139440059,0.1529470858386901,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,4,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.19818723793830206,0.19818723669729563,64,False,0.8954399823894943,0.15532520479465717,0.0069497162205413915,0.18815116362303286,0.8255341173751994,0.17446588262480056,-0.0028208539540475136,0.0,0.0,0.0,0.0,1.9090959104164224e-06,2.6998693283819165e-06,4.0945545664670365e-06,4.353408482428141e-06,1.6321160359616895e-06,activations/llama32_3b/activation_factors/down_layer_04.pt
llama32_3b,down,4,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.1981872378679633,0.19818723669729563,64,False,0.8954399824287704,0.15535852348897805,0.006951462205952781,0.18813992379044464,0.825760531624434,0.17423946837556603,-0.00282216611679853,0.0,0.0,0.0,0.0,1.9090959104164224e-06,2.6998693283819165e-06,4.0945545664670365e-06,4.353408482428141e-06,1.6321160359616895e-06,activations/llama32_3b/activation_factors/down_layer_04.pt
llama32_3b,down,4,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.19818723790116557,0.19818723669729563,64,False,0.8954399824102308,0.15539077096516252,0.006953809346523575,0.18811283704108916,0.8260508607991531,0.17394913920084687,-0.0028165767079345464,0.0,0.0,0.0,0.0,1.9090959104164224e-06,2.6998693283819165e-06,4.0945545664670365e-06,4.353408482428141e-06,1.6321160359616895e-06,activations/llama32_3b/activation_factors/down_layer_04.pt
llama32_3b,down,4,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.057591114727006704,0.05759111643329263,128,False,0.9707774643413357,0.16982102404640642,0.008178897204154734,0.18815116362303286,0.9025775912109081,0.09742240878909192,-0.001591672970434171,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1/down_layer_04.pt
llama32_3b,down,4,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05759111468895013,0.05759111643329263,128,False,0.9707774643609367,0.1697998711957993,0.008175961075532923,0.18813992379044464,0.9025190814094675,0.09748091859053254,-0.0015976672472183887,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1/down_layer_04.pt
llama32_3b,down,4,B_top1,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05759111471225826,0.05759111643329263,128,False,0.9707774643489319,0.1698365832068447,0.0081795361553694,0.18811283704108916,0.9028441964848342,0.09715580351516584,-0.0015908498990887202,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1/down_layer_04.pt
llama32_3b,down,4,B_top1_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.057591114727006704,0.05759111643329263,128,False,0.9707774643413357,0.16982102404640642,0.008178897204154734,0.18815116362303286,0.9025775912109081,0.09742240878909192,-0.001591672970434171,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_04.pt
llama32_3b,down,4,B_top1_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05759111468895013,0.05759111643329263,128,False,0.9707774643609367,0.1697998711957993,0.008175961075532923,0.18813992379044464,0.9025190814094675,0.09748091859053254,-0.0015976672472183887,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_04.pt
llama32_3b,down,4,B_top1_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.05759111471225826,0.05759111643329263,128,False,0.9707774643489319,0.1698365832068447,0.0081795361553694,0.18811283704108916,0.9028441964848342,0.09715580351516584,-0.0015908498990887202,49.35196595794225,53.76621696871855,59.08146365232515,77.76073944919115,84.81667760842669,87.87964089734311,88.6461741601084,89.77130711567514,73.88427322621631,activations/llama32_3b/e27/factors/B_top1_no_bos/down_layer_04.pt
llama32_3b,down,4,C_top1pct,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0902904621903832,0.09029046355138927,-1,False,0.9537869457114712,0.1674099408914742,0.007942387843677921,0.18815116362303286,0.8897629845483476,0.11023701545165243,-0.0018281823309109838,27.533786735633566,46.455002675008366,55.987464210172234,79.11330216735271,81.10218068955967,86.11763817172165,88.63871698013169,89.91071289481779,69.35735056554971,activations/llama32_3b/e27/factors/C_top1pct/down_layer_04.pt
llama32_3b,down,4,C_top1pct,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09029046227574541,0.09029046355138927,-1,False,0.9537869456667221,0.1674199371431655,0.007942181061642866,0.18813992379044464,0.889869272667732,0.11013072733226803,-0.0018314472611084456,27.533786735633566,46.455002675008366,55.987464210172234,79.11330216735271,81.10218068955967,86.11763817172165,88.63871698013169,89.91071289481779,69.35735056554971,activations/llama32_3b/e27/factors/C_top1pct/down_layer_04.pt
llama32_3b,down,4,C_top1pct,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09029046219165512,0.09029046355138927,-1,False,0.9537869457108044,0.16745850849648036,0.007944918988352324,0.18811283704108916,0.8902024504574491,0.10979754954255094,-0.001825467066105797,27.533786735633566,46.455002675008366,55.987464210172234,79.11330216735271,81.10218068955967,86.11763817172165,88.63871698013169,89.91071289481779,69.35735056554971,activations/llama32_3b/e27/factors/C_top1pct/down_layer_04.pt
llama32_3b,down,4,C_top1pct_no_bos,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09028481643516222,0.09028481632899273,-1,False,0.9537899053590564,0.16740472843356002,0.007939385214059647,0.18815116362303286,0.8897352809837572,0.1102647190162428,-0.0018311849605292582,27.543312215218407,46.45522894321923,55.987225383549074,79.11319778067006,81.10212316433069,86.11843244999693,88.6384165453197,89.91069865704868,69.3585793924191,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_04.pt
llama32_3b,down,4,C_top1pct_no_bos,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.0902848166618713,0.09028481632899273,-1,False,0.95378990524021,0.1674339994658709,0.007942598577546244,0.18813992379044464,0.8899440166264946,0.11005598337350542,-0.0018310297452050674,27.543312215218407,46.45522894321923,55.987225383549074,79.11319778067006,81.10212316433069,86.11843244999693,88.6384165453197,89.91069865704868,69.3585793924191,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_04.pt
llama32_3b,down,4,C_top1pct_no_bos,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.09028481642397576,0.09028481632899273,-1,False,0.9537899053649206,0.16745738913163422,0.00794598511223323,0.18811283704108916,0.890196499960589,0.10980350003941097,-0.0018244009422248905,27.543312215218407,46.45522894321923,55.987225383549074,79.11319778067006,81.10212316433069,86.11843244999693,88.6384165453197,89.91069865704868,69.3585793924191,activations/llama32_3b/e27/factors/C_top1pct_no_bos/down_layer_04.pt
llama32_3b,down,4,hadamard,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007987758310666731,nan,-1,False,0.995998113296071,0.18815116362303286,0.009770570174588905,0.18815116362303286,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,4,hadamard,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007987758308119574,nan,-1,False,0.9959981132973498,0.18813992379044464,0.009773628322751311,0.18813992379044464,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,4,hadamard,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.007987758309044564,nan,-1,False,0.9959981132968855,0.18811283704108916,0.009770386054458121,0.18811283704108916,1.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,
llama32_3b,down,5,A_full,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.20382786789160337,0.20382786888142768,64,False,0.8922847819549522,0.17682399878423638,0.0069539960542895326,0.21405912067872634,0.8260521589716571,0.17394784102834293,-0.0028492771866887616,0.0,0.0,0.0,0.0,1.7075472925031877e-06,3.078324659199975e-06,4.0945545664670365e-06,5.598568198963992e-06,1.809874339641774e-06,activations/llama32_3b/activation_factors/down_layer_05.pt
llama32_3b,down,5,A_full,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.2038278677824715,0.20382786888142768,64,False,0.8922847820161053,0.17681067802850947,0.006954027033293543,0.21396572435929784,0.8263504753294202,0.1736495246705798,-0.0028390788178249537,0.0,0.0,0.0,0.0,1.7075472925031877e-06,3.078324659199975e-06,4.0945545664670365e-06,5.598568198963992e-06,1.809874339641774e-06,activations/llama32_3b/activation_factors/down_layer_05.pt
llama32_3b,down,5,A_full,20260904,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.20382786780336115,0.20382786888142768,64,False,0.8922847820043995,0.17682793445357703,0.006956139908253459,0.2139907895956128,0.8263343239572883,0.17366567604271166,-0.0028395350803087707,0.0,0.0,0.0,0.0,1.7075472925031877e-06,3.078324659199975e-06,4.0945545664670365e-06,5.598568198963992e-06,1.809874339641774e-06,activations/llama32_3b/activation_factors/down_layer_05.pt
llama32_3b,down,5,B_top1,20260902,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.06411198889393624,0.0641119876952516,128,False,0.9674130509281255,0.19298323166419706,0.008184588613126171,0.21405912067872634,0.9015417378726818,0.09845826212731823,-0.0016186846278521232,40.229015511210925,46.879729655192044,78.91689360478155,81.24398829378242,85.36112377807427,85.8387581279263,87.65133084708143,89.61675145404719,74.46719890901201,activations/llama32_3b/e27/factors/B_top1/down_layer_05.pt
llama32_3b,down,5,B_top1,20260903,8192,64,128,8192,E1c positions 0:2048:32 in all 128 frozen sequences,0.06411198890184329,0.0641119876952516,128,False,0.9674130509240387,0.19300880252267305,0.008186766251312282,0.21396572435929784,0.902054771158425,0.09794522884157497,-0.0016063395998062151,40.229015511210925,46.879729655192044,78.91689360478155,81.24398829378242,85.36112377807427,85.8387581279263,87.65133084708143,89.61675145404719,74.46719890901201,activations/llama32_3b/e27/factors/B_top1/down_layer_05.pt
