model,row,quantizer,seed,site,layer,group,group_class,observations,mean_range,scope
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,53,anchor,131072,0.1868892499629169,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,54,anchor,131072,0.1873918465511224,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,55,anchor,131072,0.18499335996443733,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,56,anchor,131072,0.18581567441316338,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,57,anchor,131072,0.18794129133800652,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,58,anchor,131072,0.18326068509583138,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,59,anchor,131072,0.18701336571797356,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,60,anchor,131072,0.19201018685936333,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,61,anchor,131072,0.18448818499314257,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,62,anchor,131072,0.18694945262404872,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,5,63,anchor,131072,0.18247493201170073,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,0,anchor,131072,0.3483421352423193,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,1,anchor,131072,0.2386235617134389,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,2,anchor,131072,0.2361988155283825,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,3,anchor,131072,0.22687841807231734,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,4,anchor,131072,0.21626063566344556,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,5,anchor,131072,0.22126839061252213,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,6,anchor,131072,0.22168579137309052,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,7,anchor,131072,0.21471395058313192,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,8,anchor,131072,0.21845641991677667,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,9,anchor,131072,0.2159225384544925,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,10,anchor,131072,0.21898328476692086,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,11,anchor,131072,0.21698876260319366,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,12,anchor,131072,0.21653169449865572,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,13,anchor,131072,0.2124778496321369,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,14,anchor,131072,0.21638548926728163,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,15,anchor,131072,0.2109142209750985,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,16,anchor,131072,0.21581756738879676,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,17,anchor,131072,0.21337536565937398,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,18,anchor,131072,0.21090518663567082,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,19,anchor,131072,0.20948170176433223,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,20,anchor,131072,0.20965301926042912,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,21,anchor,131072,0.21129387458853444,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,22,anchor,131072,0.20803653189017268,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,23,anchor,131072,0.20940739436406375,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,24,anchor,131072,0.21018809090918467,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,25,anchor,131072,0.20805666698458936,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,26,anchor,131072,0.2094458416715952,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,27,anchor,131072,0.21128338105006605,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,28,anchor,131072,0.20918405563548959,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,29,anchor,131072,0.20453633478962274,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,30,anchor,131072,0.20669820552780038,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,31,anchor,131072,0.20555224123290827,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,32,anchor,131072,0.20915971181517534,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,33,anchor,131072,0.20665677366639557,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,34,anchor,131072,0.20588236892200484,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,35,anchor,131072,0.2103169037144994,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,36,anchor,131072,0.21092575250361278,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,37,anchor,131072,0.20648048277644193,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,38,anchor,131072,0.20765000890099827,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,39,anchor,131072,0.20564496968296453,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,40,anchor,131072,0.20636984861437213,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,41,anchor,131072,0.20604161282079758,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,42,anchor,131072,0.20575767492846353,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,43,anchor,131072,0.20209438704591776,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,44,anchor,131072,0.20735761670545116,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,45,anchor,131072,0.20422266626962937,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,46,anchor,131072,0.20458817468113466,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,47,anchor,131072,0.20548273474537382,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,48,anchor,131072,0.20485045432189963,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,49,anchor,131072,0.203803390997507,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,50,anchor,131072,0.20199547580955368,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,51,anchor,131072,0.19982714117094247,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,52,anchor,131072,0.20342121607785657,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,53,anchor,131072,0.2053267777504857,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,54,anchor,131072,0.2032491320919121,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,55,anchor,131072,0.2059490603883205,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,56,anchor,131072,0.20435608291836616,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,57,anchor,131072,0.2033468454030185,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,58,anchor,131072,0.20573041969151973,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,59,anchor,131072,0.20360942887560896,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,60,anchor,131072,0.20441335409662997,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,61,anchor,131072,0.20304632013954915,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,62,anchor,131072,0.20664547897496277,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,6,63,anchor,131072,0.20203058684427333,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,0,anchor,131072,0.3486644395464964,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,1,anchor,131072,0.2416732830708952,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,2,anchor,131072,0.23860465136630182,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,3,anchor,131072,0.23275040462823426,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,4,anchor,131072,0.22963553070582066,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,5,anchor,131072,0.23093551989529715,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,6,anchor,131072,0.2252142798329828,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,7,anchor,131072,0.22872310870934598,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,8,anchor,131072,0.22252981807980632,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,9,anchor,131072,0.22393845173172622,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,10,anchor,131072,0.22198159220261005,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,11,anchor,131072,0.22533537462010145,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,12,anchor,131072,0.2238473655472717,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,13,anchor,131072,0.22023071631940638,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,14,anchor,131072,0.2203137501268202,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,15,anchor,131072,0.22122810835412565,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,16,anchor,131072,0.21978019272370375,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,17,anchor,131072,0.2185888093594599,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,18,anchor,131072,0.21774851374846094,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,19,anchor,131072,0.21894638756134555,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,20,anchor,131072,0.21868190869804494,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,21,anchor,131072,0.21529306946359839,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,22,anchor,131072,0.21911342857765703,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,23,anchor,131072,0.21804826750076245,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,24,anchor,131072,0.21564946145235808,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,25,anchor,131072,0.2136032436030746,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,26,anchor,131072,0.2189468047991454,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,27,anchor,131072,0.2149522484849058,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,28,anchor,131072,0.2116286359717492,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,29,anchor,131072,0.21554435464281596,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,30,anchor,131072,0.21714041904442638,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,31,anchor,131072,0.21208058490844905,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,32,anchor,131072,0.21582664424892073,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,33,anchor,131072,0.21862475673702875,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,34,anchor,131072,0.2156626472404355,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,35,anchor,131072,0.2136049264775579,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,36,anchor,131072,0.21169747361722102,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,37,anchor,131072,0.2115680262324986,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,38,anchor,131072,0.2160392841183807,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,39,anchor,131072,0.21399735200742498,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,40,anchor,131072,0.21457346712105618,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,41,anchor,131072,0.21178642174947981,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,42,anchor,131072,0.21211017873281435,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,43,anchor,131072,0.21210837117098436,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,44,anchor,131072,0.21123005141157591,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,45,anchor,131072,0.21077410326500967,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,46,anchor,131072,0.21122638734908605,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,47,anchor,131072,0.2111159917499208,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,48,anchor,131072,0.21040177076582722,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,49,anchor,131072,0.21189986025115104,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,50,anchor,131072,0.21220709119660341,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,51,anchor,131072,0.21118670096905134,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,52,anchor,131072,0.21124601520955366,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,53,anchor,131072,0.2087913634348979,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,54,anchor,131072,0.20942121191768592,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,55,anchor,131072,0.21061332129460197,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,56,anchor,131072,0.2078016472352715,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,57,anchor,131072,0.20839601783541184,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,58,anchor,131072,0.20881625898664424,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,59,anchor,131072,0.21034462513529206,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,60,anchor,131072,0.2072308505030378,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,61,anchor,131072,0.20990309112374916,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,62,anchor,131072,0.20823299201498457,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,7,63,anchor,131072,0.20963979340848482,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,0,anchor,131072,0.34832406995349174,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,1,anchor,131072,0.25020341081324204,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,2,anchor,131072,0.24020388488571598,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,3,anchor,131072,0.24256664159975116,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,4,anchor,131072,0.23765752193543221,common_unquantized_bf16_forward
llama32_3b,Q5b,asym_and_sym_same_prequant_input,1,down,8,5,anchor,131072,0.23309310017299367,common_unquantized_bf16_forward
