model,source_family,source_artifact,site,layer,expert,routed_rows,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,19,256,128,nar_k6_per_expert,nar,0.2272598158745668,0.8790564169184099,0.7973144896398832,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,20,256,128,nar_k6_per_expert,nar,0.1082967972019719,0.9443003774213098,0.8697860775278227,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,21,256,128,nar_k6_per_expert,nar,0.4285920067249656,0.7559153347267368,0.6903300041320728,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,22,256,128,nar_k6_per_expert,nar,0.0995119140603029,0.9489405070602146,0.7930985585696768,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,25,256,128,nar_k6_per_expert,nar,0.07185903948302,0.9634007268613514,0.8834922597252132,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,26,256,128,nar_k6_per_expert,nar,0.1599459610045334,0.9165446192059973,0.7819771125546241,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,29,208,128,nar_k6_per_expert,nar,0.0910717178438331,0.953377303147168,0.2007840709042459,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,30,256,128,nar_k6_per_expert,nar,0.1562066471523398,0.9185822515418313,0.8091500531991122,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,33,256,128,nar_k6_per_expert,nar,0.1723473703863222,0.9097541588878162,0.4132358755286426,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,34,256,128,nar_k6_per_expert,nar,0.1091862450443969,0.9438293039292662,0.8875320714607002,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,35,256,128,nar_k6_per_expert,nar,0.1570685123815689,0.9181130037301678,0.8650137290664633,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,36,256,128,nar_k6_per_expert,nar,0.245719635119524,0.8684931576474716,0.7799884083827243,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,37,169,128,nar_k6_per_expert,nar,0.1138166007988623,0.941373145570415,0.6070656559201633,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,38,256,128,nar_k6_per_expert,nar,0.4417790736174887,0.7471418381957413,0.6055866470021318,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,39,256,128,nar_k6_per_expert,nar,0.2291433521682054,0.8779844234562448,0.7390698868143171,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,40,256,128,nar_k6_per_expert,nar,0.0663621631284259,0.966249365780684,0.8365836341130919,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,41,256,128,nar_k6_per_expert,nar,0.127482649161571,0.9340863722581703,0.6137836485642991,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,42,256,128,nar_k6_per_expert,nar,0.545016675478451,0.6745245173613402,0.5770332998554907,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,44,256,128,nar_k6_per_expert,nar,0.1780799468374873,0.9065980659379947,0.8433827636756424,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,45,256,128,nar_k6_per_expert,nar,0.243737516745207,0.8696335338835509,0.7704450013123835,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,46,256,128,nar_k6_per_expert,nar,0.2185721443563053,0.8839840811031014,0.8229761077816354,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,47,256,128,nar_k6_per_expert,nar,0.1950731989846597,0.8971771291196294,0.817141411044053,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,48,256,128,nar_k6_per_expert,nar,0.2399576558546202,0.8718040744028327,0.8088617826852075,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,49,256,128,nar_k6_per_expert,nar,0.0747199666614119,0.961914774467358,0.7867372860103016,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,50,256,128,nar_k6_per_expert,nar,0.232315948053153,0.8761758110943528,0.7415452070696148,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,51,256,128,nar_k6_per_expert,nar,0.1546911046123423,0.9194068171313816,0.7339130535136431,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,52,256,128,nar_k6_per_expert,nar,0.158612594131198,0.9172717186683573,0.8844575912952318,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,53,256,128,nar_k6_per_expert,nar,0.1579169906943224,0.9176508101155241,0.8314590186996305,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,54,256,128,nar_k6_per_expert,nar,0.0600522526786726,0.9695090238472911,0.8088252308717937,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,55,256,128,nar_k6_per_expert,nar,0.2665853508775638,0.8563963154535617,0.8166555210204085,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,57,256,128,nar_k6_per_expert,nar,0.1803486172478298,0.905346001676801,0.8115062737599135,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,58,256,128,nar_k6_per_expert,nar,0.2384863394940229,0.8726475007160549,0.7669975902659302,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,59,256,128,nar_k6_per_expert,nar,0.4649417423730433,0.7314767649262393,0.7058437136018814,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,61,256,128,nar_k6_per_expert,nar,0.1659252396812981,0.9132769351728434,0.7591225559418416,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,62,256,128,nar_k6_per_expert,nar,0.2270837570981395,0.8791565519871081,0.8650758683890524,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,63,256,128,nar_k6_per_expert,nar,0.1733911390920892,0.9091803236475758,0.8082139391583304,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,64,256,128,nar_k6_per_expert,nar,0.162046469300908,0.9153980176399181,0.8327394888307814,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,65,256,128,nar_k6_per_expert,nar,0.1598902323787938,0.9165750201817667,0.8132326923251094,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,66,256,128,nar_k6_per_expert,nar,0.0982648420502228,0.9495973662293811,0.8591874984084928,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,68,256,128,nar_k6_per_expert,nar,0.3312032633330549,0.8177999368225368,0.8740844522644412,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,69,256,128,nar_k6_per_expert,nar,0.2087951205926626,0.8894969811119864,0.8348371913248086,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,71,111,128,nar_k6_per_expert,nar,0.0397878304264332,0.9799041634637373,0.8060775836783234,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,72,256,128,nar_k6_per_expert,nar,0.2429704223839685,0.8700744667073225,0.7925099701441702,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,73,256,128,nar_k6_per_expert,nar,0.2189209128045125,0.8837867883123663,0.8710538568336142,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,74,256,128,nar_k6_per_expert,nar,0.0666679260750538,0.9660911312733113,0.8587782806446235,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,75,256,128,nar_k6_per_expert,nar,0.0658467822257556,0.9665160204436575,0.8579427475909434,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,76,232,128,nar_k6_per_expert,nar,0.0496921259170838,0.9748373577591886,0.8100248489455755,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,77,256,128,nar_k6_per_expert,nar,0.1355465884825819,0.9297598676633758,0.8539351249277524,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,78,256,128,nar_k6_per_expert,nar,0.2711385660944804,0.8537338191178323,0.798291365982471,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,79,256,128,nar_k6_per_expert,nar,0.2693601320007578,0.8547747469358475,0.8645451775941845,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,80,256,128,nar_k6_per_expert,nar,0.4330620694679141,0.7529528076394203,0.6931071013993596,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,81,256,128,nar_k6_per_expert,nar,0.2261866597891094,0.8796666074206129,0.8118289970910194,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,82,256,128,nar_k6_per_expert,nar,0.1372302719308467,0.9288539864096796,0.8480138378300838,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
qwen3_30b_a3b_base,E26 MoE experts,results/qwen3_30b_a3b_base/e26_expert_range_law.csv,down_input,41,83,256,128,nar_k6_per_expert,nar,0.3584257767225705,0.8009832852671955,0.7757559859878198,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, expert, and group_size"
