model,source_family,source_artifact,site,layer,group_size,configuration,method,absorbed_energy_fraction,sqrt_one_minus_f,range_ratio_vs_hadamard,range_ratio_definition
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k16,nar,0.3707133801888193,0.7932758787528968,0.7751917718406819,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k17,nar,0.3759369710303566,0.7899766002671493,0.772168155493635,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k18,nar,0.3809925305255903,0.7867702774472417,0.7691541004206961,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k19,nar,0.385881650010909,0.7836570359469064,0.7664860268808392,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k20,nar,0.3906971079437556,0.7805785623857757,0.7630004644047423,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k21,nar,0.3953556306604708,0.7775888176533463,0.7608170108725346,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k22,nar,0.3999062590138961,0.7746571764245807,0.7581371906244878,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k23,nar,0.4041015256631624,0.7719446057437267,0.7553504889908758,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,4,128,nar_k24,nar,0.4082294324791005,0.7692662526855701,0.752744017374201,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k0,nar,0.0,1.0,0.9523760878692027,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k1,nar,0.1547660713138625,0.9193660471684484,0.8857053093133589,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k2,nar,0.1802093559389077,0.9054229089553082,0.8722954107345073,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k3,nar,0.1999821095439906,0.8944371920129492,0.8626619085567246,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k4,nar,0.2153864728084379,0.8857841312597342,0.8554154631797847,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k5,nar,0.2289068360274552,0.8781191058008844,0.8486921739301088,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k6,nar,0.2410768191227569,0.8711619716661437,0.842516163112102,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k7,nar,0.2514018402262339,0.8652156724041504,0.8372410298319897,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k8,nar,0.2609155587118655,0.8597002043085337,0.8318286388875845,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k9,nar,0.2698368066742605,0.8544958708652368,0.8273400212276278,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k10,nar,0.2774221913019674,0.8500457685901581,0.8236299757655532,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k11,nar,0.284944738104962,0.8456094026765774,0.8201793764927501,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k12,nar,0.2919347019325838,0.8414661597874368,0.8160095470590532,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k13,nar,0.2984054056903562,0.8376124368164812,0.812800988535539,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k14,nar,0.3044041008204343,0.834023920028416,0.809234275119496,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k15,nar,0.3101689566113825,0.8305606801363868,0.8061151969115975,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k16,nar,0.3156794217002158,0.8272367123742661,0.8032672463963146,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k17,nar,0.3211218570841405,0.8239406185617137,0.8004076727852045,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k18,nar,0.3263835307136485,0.8207414143847935,0.7977784584200394,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k19,nar,0.3314630066889125,0.8176411152278776,0.7946691926749498,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k20,nar,0.3362587008191001,0.8147031969870376,0.7924175829053814,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k21,nar,0.3410400806264529,0.8117634626992933,0.7897146582541152,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k22,nar,0.3454630768704763,0.8090345623825497,0.7875747820640329,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k23,nar,0.349850510185895,0.8063184791471077,0.785431459830464,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,5,128,nar_k24,nar,0.3539364628000144,0.8037807768290964,0.7825255690585947,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k0,nar,0.0,1.0,0.9576793241086111,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k1,nar,0.1816413967168009,0.9046317500968,0.8799701442571176,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k2,nar,0.2075642141116295,0.8901886237693506,0.8672588803997738,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k3,nar,0.2299572173934184,0.8775208160531472,0.8566743016483445,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k4,nar,0.2460678758699441,0.8682926488978562,0.8486055786721152,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k5,nar,0.2595355040235187,0.8605024671530472,0.8415228575167852,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k6,nar,0.271069979616938,0.8537739867102194,0.8359545715095246,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k7,nar,0.2808763904662616,0.848011562146259,0.8309598034188551,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k8,nar,0.2904244945330064,0.8423630484933403,0.8258184333185354,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k9,nar,0.298993186655052,0.8372614963946139,0.8210133782197397,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k10,nar,0.3065654493610679,0.8327271765944306,0.8169767964235278,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k11,nar,0.3135464131681532,0.8285249464149205,0.813435713384375,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k12,nar,0.3202393113683537,0.8244760085239875,0.8100119366230323,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k13,nar,0.3263829756185226,0.8207417525516034,0.8067274225195736,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k14,nar,0.3321839801099562,0.817200110064875,0.80328761019975,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k15,nar,0.3376306901890143,0.8138607435003765,0.7999013936503876,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k16,nar,0.3429156235419766,0.8106074120423667,0.7971648639204005,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k17,nar,0.3480707992102461,0.8074213279259806,0.7942502778160507,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k18,nar,0.3530802399420811,0.8043132226054218,0.7914301781562882,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k19,nar,0.357600818460591,0.8014980857989674,0.7887160982081745,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k20,nar,0.3620226434849344,0.798734847440041,0.7866329558110582,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k21,nar,0.3662521802956658,0.7960827970156962,0.7840783063193792,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k22,nar,0.3702783083298702,0.7935500561843152,0.7816742677269707,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k23,nar,0.3740959490569786,0.7911409804472408,0.7792232326131682,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,6,128,nar_k24,nar,0.3777328128067727,0.7888391389841324,0.7773988794598435,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k0,nar,0.0,1.0,0.9665495226878623,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k1,nar,0.1804338014633757,0.9052989553383038,0.8872330145756998,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k2,nar,0.2028958229416477,0.8928069091681315,0.8770003558602204,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k3,nar,0.2235020754980945,0.8811911963370409,0.866892622038042,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k4,nar,0.2382793717361902,0.8727660787770167,0.8600659718456992,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
llama32_3b,E1c activations,results/llama32_3b/e1c_range_vs_k.csv,q_input,7,128,nar_k5,nar,0.2520211759455774,0.8648576900591349,0.8528966248744441,"mean_group_range / paired Hadamard mean_group_range at identical model, site, layer, and group_size"
