record_type,model,site,layer,method,token,group,relative_channel,signed_value,group_mean,group_range,ecdf_probability,source
activation,llama32_3b,down_input,1,identity,1,11,71.0,-0.0019073486328125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,72.0,-0.00125885009765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,73.0,-0.0159912109375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,74.0,-0.000576019287109375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,75.0,0.0008697509765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,76.0,0.004241943359375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,77.0,0.00016498565673828125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,78.0,0.000125885009765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,79.0,-0.003570556640625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,80.0,0.01153564453125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,81.0,-0.00159454345703125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,82.0,0.0033416748046875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,83.0,-0.0003223419189453125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,84.0,0.0035858154296875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,85.0,-0.0103759765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,86.0,0.035400390625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,87.0,-0.0054931640625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,88.0,-0.02880859375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,89.0,-0.005645751953125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,90.0,0.000946044921875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,91.0,-0.0242919921875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,92.0,-0.004180908203125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,93.0,-0.006134033203125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,94.0,0.0037841796875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,95.0,-0.017333984375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,96.0,0.01531982421875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,97.0,-0.00168609619140625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,98.0,0.00665283203125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,99.0,-0.0011749267578125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,100.0,-0.0067138671875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,101.0,0.00115966796875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,102.0,0.0157470703125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,103.0,-0.00640869140625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,104.0,0.0189208984375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,105.0,0.00103759765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,106.0,0.0303955078125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,107.0,-0.00860595703125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,108.0,-0.000438690185546875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,109.0,0.003326416015625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,110.0,-0.01275634765625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,111.0,-0.036376953125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,112.0,-0.0155029296875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,113.0,0.01806640625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,114.0,0.00189971923828125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,115.0,-3.719329833984375e-05,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,116.0,-0.00592041015625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,117.0,0.0031280517578125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,118.0,0.02001953125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,119.0,-0.03564453125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,120.0,0.00152587890625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,121.0,0.049072265625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,122.0,0.00185394287109375,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,123.0,-0.00072479248046875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,124.0,0.00043487548828125,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,125.0,0.0030670166015625,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,126.0,-0.00012493133544921875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,1,11,127.0,-0.00014019012451171875,0.0009263558313250542,0.25927734375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,0.0,0.0050048828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,1.0,0.004302978515625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,2.0,0.000438690185546875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,3.0,0.0186767578125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,4.0,-0.01025390625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,5.0,0.00885009765625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,6.0,0.01043701171875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,7.0,-0.031494140625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,8.0,-0.01080322265625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,9.0,-0.00396728515625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,10.0,0.01104736328125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,11.0,0.10205078125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,12.0,7.343292236328125e-05,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,13.0,0.006256103515625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,14.0,0.00051116943359375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,15.0,-0.002288818359375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,16.0,0.0203857421875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,17.0,0.01141357421875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,18.0,-0.000400543212890625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,19.0,-0.003021240234375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,20.0,0.00103759765625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,21.0,0.0029449462890625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,22.0,-0.0015716552734375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,23.0,-0.01055908203125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,24.0,0.003326416015625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,25.0,-0.000736236572265625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,26.0,0.0106201171875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,27.0,-0.000598907470703125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,28.0,-0.0185546875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,29.0,-0.00555419921875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,30.0,-0.001007080078125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,31.0,-0.01422119140625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,32.0,0.00921630859375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,33.0,-0.04443359375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,34.0,0.01531982421875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,35.0,0.0185546875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,36.0,-0.00016117095947265625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,37.0,0.006622314453125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,38.0,-0.005126953125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,39.0,-0.0012664794921875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,40.0,0.000942230224609375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,41.0,-0.011474609375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,42.0,-0.0205078125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,43.0,0.01470947265625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,44.0,0.00110626220703125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,45.0,2.2172927856445312e-05,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,46.0,2.8014183044433594e-05,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,47.0,0.004608154296875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,48.0,0.021484375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,49.0,0.008056640625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,50.0,-0.00030517578125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,51.0,-0.00012874603271484375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,52.0,0.005523681640625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,53.0,0.00518798828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,54.0,-0.00107574462890625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,55.0,-0.01470947265625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,56.0,-0.03125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,57.0,0.0052490234375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,58.0,-0.000583648681640625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,59.0,0.000965118408203125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,60.0,0.01068115234375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,61.0,-0.00909423828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,62.0,0.0093994140625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,63.0,0.0003757476806640625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,64.0,-0.0023651123046875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,65.0,0.007232666015625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,66.0,-0.0050048828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,67.0,0.02490234375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,68.0,0.00982666015625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,69.0,0.03173828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,70.0,0.00726318359375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,71.0,-0.0103759765625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,72.0,0.001678466796875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,73.0,0.0010528564453125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,74.0,0.00994873046875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,75.0,0.002777099609375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,76.0,-0.00323486328125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,77.0,-0.000347137451171875,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,78.0,0.009521484375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,79.0,0.00537109375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,80.0,0.0048828125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,81.0,0.0244140625,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,82.0,-0.004241943359375,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
activation,llama32_3b,down_input,1,identity,2,11,83.0,-0.00122833251953125,0.0011595161631703377,0.146484375,,frozen E1c wide_cal_a
