layer,expert,routed_tokens,share_of_tokens
18,116,8378,0.03195953369140625
18,117,230,0.00087738037109375
18,118,6191,0.023616790771484375
18,119,36790,0.14034271240234375
18,120,2030,0.00774383544921875
18,121,5035,0.019207000732421875
18,122,8737,0.033329010009765625
18,123,5130,0.01956939697265625
18,124,1263,0.004817962646484375
18,125,49227,0.18778610229492188
18,126,3136,0.011962890625
18,127,70346,0.26834869384765625
19,0,35,0.000133514404296875
19,1,75100,0.2864837646484375
19,2,18714,0.07138824462890625
19,3,11041,0.042118072509765625
19,4,41859,0.15967941284179688
19,5,103728,0.39569091796875
19,6,61,0.000232696533203125
19,7,10653,0.040637969970703125
19,8,15399,0.058742523193359375
19,9,1918,0.00731658935546875
19,10,6156,0.0234832763671875
19,11,5701,0.021747589111328125
19,12,12017,0.045841217041015625
19,13,28117,0.10725784301757812
19,14,66,0.00025177001953125
19,15,4314,0.01645660400390625
19,16,529,0.002017974853515625
19,17,15836,0.0604095458984375
19,18,535,0.002040863037109375
19,19,12338,0.04706573486328125
19,20,18766,0.07158660888671875
19,21,22548,0.0860137939453125
19,22,3989,0.015216827392578125
19,23,1,3.814697265625e-06
19,24,6737,0.025699615478515625
19,25,8023,0.030605316162109375
19,26,27750,0.10585784912109375
19,27,14072,0.053680419921875
19,28,456,0.001739501953125
19,29,6002,0.02289581298828125
19,30,1353,0.005161285400390625
19,31,19623,0.07485580444335938
19,32,48117,0.18355178833007812
19,33,123606,0.47151947021484375
19,34,5896,0.022491455078125
19,35,47,0.000179290771484375
19,36,6045,0.023059844970703125
19,37,81,0.000308990478515625
19,38,14828,0.0565643310546875
19,39,14944,0.0570068359375
19,40,3734,0.01424407958984375
19,41,967,0.003688812255859375
19,42,9,3.4332275390625e-05
19,43,10751,0.041011810302734375
19,44,15616,0.0595703125
19,45,25251,0.09632492065429688
19,46,13027,0.049694061279296875
19,47,45525,0.17366409301757812
19,48,112499,0.4291496276855469
19,49,24566,0.09371185302734375
19,50,14890,0.05680084228515625
19,51,27857,0.10626602172851562
19,52,11496,0.043853759765625
19,53,49061,0.18715286254882812
19,54,10,3.814697265625e-05
19,55,0,0.0
19,56,10126,0.03862762451171875
19,57,8,3.0517578125e-05
19,58,40417,0.15417861938476562
19,59,15867,0.060527801513671875
19,60,8698,0.03318023681640625
19,61,43469,0.16582107543945312
19,62,10015,0.038204193115234375
19,63,1686,0.00643157958984375
19,64,3328,0.0126953125
19,65,311,0.001186370849609375
19,66,17331,0.06611251831054688
19,67,3070,0.01171112060546875
19,68,2074,0.00791168212890625
19,69,637,0.002429962158203125
19,70,899,0.003429412841796875
19,71,77,0.000293731689453125
19,72,19868,0.0757904052734375
19,73,62569,0.23868179321289062
19,74,37442,0.14282989501953125
19,75,14488,0.055267333984375
19,76,4590,0.01750946044921875
19,77,0,0.0
19,78,41,0.000156402587890625
19,79,1846,0.00704193115234375
19,80,2,7.62939453125e-06
19,81,3411,0.013011932373046875
19,82,66918,0.25527191162109375
19,83,10427,0.039775848388671875
19,84,890,0.00339508056640625
19,85,108,0.0004119873046875
19,86,10442,0.03983306884765625
19,87,21835,0.08329391479492188
19,88,39049,0.14896011352539062
19,89,49877,0.19026565551757812
19,90,3,1.1444091796875e-05
19,91,14943,0.057003021240234375
19,92,459,0.001750946044921875
19,93,10451,0.039867401123046875
19,94,10177,0.038822174072265625
19,95,24189,0.09227371215820312
19,96,451,0.001720428466796875
19,97,9,3.4332275390625e-05
19,98,2344,0.008941650390625
19,99,9898,0.03775787353515625
19,100,155637,0.5937080383300781
19,101,4965,0.018939971923828125
19,102,2,7.62939453125e-06
19,103,2124,0.0081024169921875
19,104,67,0.000255584716796875
19,105,13,4.9591064453125e-05
19,106,81446,0.31069183349609375
19,107,27,0.000102996826171875
19,108,90169,0.3439674377441406
19,109,482,0.00183868408203125
19,110,19504,0.07440185546875
19,111,3124,0.0119171142578125
19,112,16457,0.06277847290039062
19,113,2869,0.010944366455078125
19,114,4774,0.01821136474609375
19,115,5842,0.02228546142578125
19,116,25637,0.09779739379882812
19,117,8,3.0517578125e-05
19,118,207,0.000789642333984375
19,119,587,0.002239227294921875
19,120,4,1.52587890625e-05
19,121,41,0.000156402587890625
19,122,3,1.1444091796875e-05
19,123,22563,0.08607101440429688
19,124,8088,0.030853271484375
19,125,6715,0.025615692138671875
19,126,811,0.003093719482421875
19,127,7986,0.03046417236328125
20,0,35,0.000133514404296875
20,1,0,0.0
20,2,15706,0.05991363525390625
20,3,5978,0.02280426025390625
20,4,16926,0.06456756591796875
20,5,21888,0.08349609375
20,6,5163,0.019695281982421875
20,7,10,3.814697265625e-05
20,8,28763,0.10972213745117188
20,9,4427,0.016887664794921875
20,10,822,0.00313568115234375
20,11,3435,0.013103485107421875
20,12,0,0.0
20,13,5083,0.019390106201171875
20,14,16103,0.061428070068359375
20,15,14028,0.0535125732421875
20,16,9346,0.03565216064453125
20,17,56680,0.216217041015625
20,18,6160,0.02349853515625
20,19,4540,0.0173187255859375
20,20,2089,0.007968902587890625
20,21,46355,0.17683029174804688
20,22,29411,0.11219406127929688
20,23,17913,0.06833267211914062
20,24,11278,0.04302215576171875
20,25,12173,0.046436309814453125
20,26,426,0.00162506103515625
20,27,15853,0.060474395751953125
20,28,21035,0.08024215698242188
20,29,25,9.5367431640625e-05
20,30,11208,0.042755126953125
20,31,16,6.103515625e-05
20,32,72643,0.2771110534667969
20,33,18595,0.07093429565429688
20,34,15,5.7220458984375e-05
20,35,54856,0.209259033203125
20,36,21608,0.082427978515625
20,37,10410,0.03971099853515625
20,38,5656,0.021575927734375
20,39,19464,0.074249267578125
20,40,4194,0.01599884033203125
20,41,1199,0.004573822021484375
20,42,74,0.00028228759765625
20,43,344,0.001312255859375
20,44,150679,0.5747947692871094
20,45,25426,0.09699249267578125
20,46,1852,0.0070648193359375
20,47,48403,0.18464279174804688
20,48,8865,0.033817291259765625
20,49,5,1.9073486328125e-05
20,50,3856,0.01470947265625
20,51,7065,0.026950836181640625
20,52,32,0.0001220703125
20,53,27565,0.10515213012695312
20,54,10120,0.038604736328125
20,55,46483,0.17731857299804688
20,56,60940,0.2324676513671875
20,57,10071,0.038417816162109375
20,58,0,0.0
20,59,1065,0.004062652587890625
20,60,46,0.00017547607421875
20,61,60877,0.23222732543945312
20,62,9597,0.036609649658203125
20,63,10,3.814697265625e-05
20,64,21291,0.08121871948242188
20,65,16181,0.061725616455078125
20,66,9150,0.03490447998046875
20,67,6265,0.023899078369140625
20,68,7214,0.02751922607421875
20,69,2074,0.00791168212890625
20,70,39426,0.15039825439453125
20,71,12,4.57763671875e-05
20,72,23628,0.0901336669921875
20,73,0,0.0
20,74,9263,0.035335540771484375
20,75,342,0.00130462646484375
20,76,22654,0.08641815185546875
20,77,10844,0.0413665771484375
20,78,8912,0.03399658203125
20,79,9559,0.036464691162109375
20,80,36988,0.1410980224609375
20,81,43,0.000164031982421875
20,82,6316,0.0240936279296875
20,83,2816,0.0107421875
20,84,25659,0.09788131713867188
20,85,1517,0.005786895751953125
20,86,47459,0.18104171752929688
20,87,13852,0.0528411865234375
20,88,480,0.0018310546875
20,89,586,0.00223541259765625
20,90,100233,0.3823585510253906
20,91,19137,0.07300186157226562
20,92,6722,0.02564239501953125
20,93,156,0.0005950927734375
20,94,23031,0.08785629272460938
20,95,61673,0.23526382446289062
20,96,145,0.000553131103515625
20,97,25,9.5367431640625e-05
20,98,2949,0.011249542236328125
20,99,26110,0.09960174560546875
20,100,65537,0.2500038146972656
20,101,15877,0.060565948486328125
20,102,11455,0.043697357177734375
20,103,24978,0.09528350830078125
20,104,41379,0.15784835815429688
20,105,44608,0.170166015625
20,106,13435,0.051250457763671875
20,107,307,0.001171112060546875
20,108,69751,0.2660789489746094
20,109,3358,0.01280975341796875
20,110,11614,0.04430389404296875
20,111,659,0.002513885498046875
20,112,0,0.0
20,113,2520,0.009613037109375
20,114,11075,0.042247772216796875
20,115,487,0.001857757568359375
20,116,4388,0.0167388916015625
20,117,980,0.0037384033203125
20,118,1038,0.00395965576171875
20,119,137,0.000522613525390625
20,120,39,0.000148773193359375
20,121,23551,0.08983993530273438
20,122,67179,0.2562675476074219
20,123,13108,0.0500030517578125
20,124,8347,0.031841278076171875
20,125,3766,0.01436614990234375
20,126,246,0.00093841552734375
20,127,29731,0.11341476440429688
21,0,19533,0.07451248168945312
21,1,41804,0.1594696044921875
21,2,19986,0.07624053955078125
21,3,0,0.0
21,4,82,0.00031280517578125
21,5,34333,0.13097000122070312
21,6,5375,0.020503997802734375
21,7,53052,0.2023773193359375
21,8,1941,0.007404327392578125
21,9,27392,0.1044921875
21,10,809,0.003086090087890625
21,11,950,0.00362396240234375
21,12,401,0.001529693603515625
21,13,5272,0.020111083984375
21,14,1858,0.00708770751953125
21,15,2157,0.008228302001953125
21,16,28,0.0001068115234375
21,17,86729,0.3308448791503906
21,18,7,2.6702880859375e-05
21,19,510,0.00194549560546875
21,20,78,0.00029754638671875
21,21,2975,0.011348724365234375
21,22,23366,0.08913421630859375
21,23,6910,0.02635955810546875
21,24,28415,0.10839462280273438
21,25,11009,0.041996002197265625
21,26,1602,0.00611114501953125
21,27,23,8.7738037109375e-05
21,28,12451,0.047496795654296875
21,29,1,3.814697265625e-06
21,30,38,0.00014495849609375
21,31,278,0.00106048583984375
21,32,18697,0.07132339477539062
21,33,19571,0.07465744018554688
21,34,2728,0.010406494140625
21,35,55773,0.21275711059570312
21,36,4,1.52587890625e-05
21,37,27502,0.10491180419921875
21,38,1664,0.00634765625
21,39,1521,0.005802154541015625
21,40,6079,0.023189544677734375
21,41,9776,0.03729248046875
21,42,6,2.288818359375e-05
21,43,25528,0.097381591796875
21,44,1726,0.00658416748046875
21,45,15494,0.05910491943359375
21,46,27586,0.10523223876953125
21,47,6449,0.024600982666015625
21,48,36160,0.137939453125
21,49,25317,0.09657669067382812
21,50,4333,0.016529083251953125
21,51,6905,0.026340484619140625
21,52,32816,0.12518310546875
21,53,1933,0.007373809814453125
21,54,23,8.7738037109375e-05
21,55,9467,0.036113739013671875
21,56,3875,0.014781951904296875
21,57,1128,0.004302978515625
21,58,3374,0.01287078857421875
21,59,184,0.000701904296875
21,60,18353,0.07001113891601562
21,61,40,0.000152587890625
21,62,19776,0.075439453125
21,63,2056,0.007843017578125
21,64,108,0.0004119873046875
21,65,27305,0.10416030883789062
21,66,25168,0.09600830078125
21,67,2808,0.010711669921875
21,68,6662,0.02541351318359375
21,69,2129,0.008121490478515625
21,70,8353,0.031864166259765625
21,71,104176,0.39739990234375
21,72,13,4.9591064453125e-05
21,73,4261,0.016254425048828125
21,74,88,0.000335693359375
21,75,27,0.000102996826171875
21,76,122837,0.4685859680175781
21,77,342,0.00130462646484375
21,78,485,0.001850128173828125
21,79,13776,0.05255126953125
21,80,122669,0.4679450988769531
21,81,34552,0.131805419921875
21,82,30171,0.11509323120117188
21,83,7954,0.03034210205078125
21,84,8183,0.031215667724609375
21,85,8377,0.031955718994140625
21,86,32628,0.1244659423828125
21,87,3262,0.01244354248046875
21,88,180,0.0006866455078125
21,89,48193,0.18384170532226562
21,90,2629,0.010028839111328125
21,91,5283,0.020153045654296875
21,92,11838,0.04515838623046875
21,93,6,2.288818359375e-05
21,94,32975,0.12578964233398438
21,95,128,0.00048828125
21,96,53000,0.202178955078125
21,97,98951,0.3774681091308594
21,98,11767,0.044887542724609375
21,99,108432,0.41363525390625
21,100,19719,0.07522201538085938
21,101,7,2.6702880859375e-05
21,102,52142,0.19890594482421875
21,103,30222,0.11528778076171875
21,104,5798,0.02211761474609375
21,105,26857,0.10245132446289062
21,106,3875,0.014781951904296875
21,107,1924,0.0073394775390625
21,108,7169,0.027347564697265625
21,109,79,0.000301361083984375
21,110,25185,0.09607315063476562
21,111,85718,0.32698822021484375
21,112,4576,0.0174560546875
21,113,15889,0.060611724853515625
21,114,4563,0.017406463623046875
21,115,308,0.0011749267578125
21,116,8552,0.032623291015625
21,117,5875,0.022411346435546875
21,118,2429,0.009265899658203125
21,119,3,1.1444091796875e-05
21,120,0,0.0
21,121,2,7.62939453125e-06
21,122,15930,0.06076812744140625
21,123,108,0.0004119873046875
21,124,6684,0.0254974365234375
21,125,18796,0.0717010498046875
21,126,6,2.288818359375e-05
21,127,39811,0.15186691284179688
22,0,62,0.00023651123046875
22,1,1175,0.004482269287109375
22,2,21774,0.08306121826171875
22,3,14408,0.054962158203125
22,4,19450,0.07419586181640625
22,5,9284,0.0354156494140625
22,6,8307,0.031688690185546875
22,7,1699,0.006481170654296875
22,8,869,0.003314971923828125
22,9,22254,0.08489227294921875
22,10,12561,0.047916412353515625
22,11,9,3.4332275390625e-05
22,12,6736,0.02569580078125
22,13,25157,0.09596633911132812
22,14,29246,0.11156463623046875
22,15,5586,0.02130889892578125
22,16,25312,0.0965576171875
22,17,1,3.814697265625e-06
22,18,161285,0.6152534484863281
22,19,14531,0.055431365966796875
22,20,2321,0.008853912353515625
22,21,593,0.002262115478515625
22,22,1327,0.005062103271484375
22,23,9049,0.034519195556640625
22,24,159,0.000606536865234375
22,25,89970,0.34320831298828125
22,26,12471,0.047573089599609375
22,27,17374,0.06627655029296875
22,28,300,0.0011444091796875
22,29,925,0.003528594970703125
22,30,71704,0.273529052734375
22,31,3562,0.01358795166015625
22,32,5892,0.0224761962890625
22,33,7721,0.029453277587890625
22,34,1453,0.005542755126953125
22,35,37043,0.14130783081054688
22,36,5465,0.020847320556640625
22,37,355,0.001354217529296875
22,38,279,0.001064300537109375
22,39,23405,0.08928298950195312
22,40,52398,0.19988250732421875
22,41,12752,0.04864501953125
22,42,415,0.001583099365234375
22,43,14094,0.05376434326171875
22,44,0,0.0
22,45,9254,0.03530120849609375
22,46,166,0.00063323974609375
22,47,721,0.002750396728515625
22,48,4182,0.01595306396484375
22,49,12,4.57763671875e-05
22,50,59012,0.2251129150390625
22,51,6926,0.02642059326171875
22,52,57786,0.22043609619140625
22,53,8,3.0517578125e-05
22,54,1033,0.003940582275390625
22,55,20335,0.07757186889648438
22,56,16294,0.06215667724609375
22,57,14776,0.056365966796875
22,58,5431,0.020717620849609375
22,59,537,0.002048492431640625
22,60,487,0.001857757568359375
22,61,26561,0.10132217407226562
22,62,13734,0.05239105224609375
22,63,10666,0.04068756103515625
22,64,34171,0.13035202026367188
22,65,866,0.00330352783203125
22,66,7096,0.027069091796875
22,67,772,0.0029449462890625
22,68,15906,0.06067657470703125
22,69,16906,0.06449127197265625
22,70,16425,0.06265640258789062
22,71,21536,0.0821533203125
22,72,334,0.00127410888671875
22,73,28185,0.10751724243164062
22,74,13020,0.0496673583984375
22,75,9404,0.0358734130859375
22,76,59089,0.22540664672851562
22,77,111,0.000423431396484375
22,78,16116,0.0614776611328125
22,79,0,0.0
22,80,11967,0.045650482177734375
22,81,749,0.002857208251953125
22,82,41059,0.15662765502929688
22,83,18241,0.06958389282226562
22,84,1688,0.006439208984375
22,85,77528,0.295745849609375
22,86,4029,0.015369415283203125
22,87,3328,0.0126953125
22,88,24997,0.09535598754882812
22,89,25,9.5367431640625e-05
22,90,9976,0.038055419921875
22,91,85592,0.326507568359375
22,92,7401,0.028232574462890625
22,93,0,0.0
22,94,84037,0.3205757141113281
22,95,32267,0.12308883666992188
22,96,12995,0.049571990966796875
22,97,9271,0.035366058349609375
22,98,20855,0.07955551147460938
22,99,29726,0.11339569091796875
22,100,1581,0.006031036376953125
22,101,3256,0.012420654296875
22,102,283,0.001079559326171875
22,103,31168,0.118896484375
22,104,19,7.2479248046875e-05
22,105,27175,0.10366439819335938
22,106,1,3.814697265625e-06
22,107,47642,0.18173980712890625
22,108,28884,0.1101837158203125
22,109,13829,0.052753448486328125
22,110,17852,0.0680999755859375
22,111,366,0.00139617919921875
22,112,20747,0.07914352416992188
22,113,48782,0.18608856201171875
22,114,600,0.002288818359375
22,115,49,0.000186920166015625
22,116,2555,0.009746551513671875
22,117,5,1.9073486328125e-05
22,118,663,0.002529144287109375
22,119,16993,0.06482315063476562
22,120,35583,0.13573837280273438
22,121,1243,0.004741668701171875
22,122,1299,0.004955291748046875
22,123,27962,0.10666656494140625
22,124,29023,0.11071395874023438
22,125,3,1.1444091796875e-05
22,126,22946,0.08753204345703125
22,127,2321,0.008853912353515625
23,0,8783,0.033504486083984375
23,1,8536,0.032562255859375
23,2,3235,0.012340545654296875
23,3,17517,0.06682205200195312
23,4,1409,0.005374908447265625
23,5,4811,0.018352508544921875
23,6,410,0.00156402587890625
23,7,12863,0.049068450927734375
23,8,33816,0.128997802734375
23,9,9370,0.03574371337890625
23,10,142,0.00054168701171875
23,11,5082,0.01938629150390625
23,12,16547,0.06312179565429688
23,13,26735,0.10198593139648438
23,14,2781,0.010608673095703125
23,15,450,0.00171661376953125
23,16,31224,0.119110107421875
23,17,1521,0.005802154541015625
23,18,26442,0.10086822509765625
23,19,478,0.00182342529296875
23,20,13086,0.04991912841796875
23,21,6150,0.02346038818359375
23,22,20449,0.07800674438476562
23,23,17505,0.06677627563476562
23,24,26678,0.10176849365234375
23,25,29529,0.11264419555664062
23,26,19187,0.07319259643554688
23,27,433,0.001651763916015625
23,28,590,0.00225067138671875
23,29,46592,0.177734375
23,30,16282,0.06211090087890625
23,31,1967,0.007503509521484375
23,32,1571,0.005992889404296875
23,33,15985,0.060977935791015625
23,34,1,3.814697265625e-06
23,35,90,0.00034332275390625
23,36,2383,0.009090423583984375
23,37,6678,0.02547454833984375
23,38,248,0.000946044921875
23,39,2138,0.00815582275390625
23,40,40776,0.155548095703125
23,41,13201,0.050357818603515625
23,42,21337,0.08139419555664062
23,43,78131,0.2980461120605469
23,44,1,3.814697265625e-06
23,45,25325,0.09660720825195312
23,46,56021,0.21370315551757812
23,47,23768,0.090667724609375
23,48,9663,0.036861419677734375
23,49,27039,0.10314559936523438
23,50,25410,0.09693145751953125
23,51,722,0.00275421142578125
23,52,12651,0.048259735107421875
23,53,19857,0.07574844360351562
23,54,14565,0.055561065673828125
