model,rotation,layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
qwen3_8b_base,nar_kmax,4,3,mlp.down_proj,12288,4096,128,0,0.18122990429401398,-1,128,True,5.37779585610427,1.0970538652410087,0.010970538652410088,0.007791059685520479,0.0078125,0.21273178912727042,344.1228006985168,4096,0.6218969821929932,0.007863438688218594,nan
qwen3_8b_base,nar_kmax,5,0,self_attn.k_proj,4096,1024,128,0,40.959808349609375,-1,128,True,17.276388453770096,1.636374205715842,0.01636374205715842,0.007244197735835246,0.0078125,0.34062631428868434,3.8434000129162436,1024,0.6619628667831421,0.00781509280204773,nan
qwen3_8b_base,nar_kmax,5,0,self_attn.v_proj,4096,1024,128,0,40.959808349609375,-1,128,True,17.276388453770096,1.636374205715842,0.01636374205715842,0.007244197735835246,0.0078125,0.34062631428868434,3.8434000129162436,1024,0.6645605564117432,0.007837655022740364,nan
qwen3_8b_base,nar_kmax,5,0,self_attn.q_proj,4096,4096,128,0,40.959808349609375,-1,128,True,17.276388453770096,1.636374205715842,0.01636374205715842,0.007244197735835246,0.0078125,0.34062631428868434,3.8434000129162436,4096,0.6645678281784058,0.007904439233243465,nan
qwen3_8b_base,nar_kmax,5,1,self_attn.o_proj,4096,4096,128,0,0.10170940309762955,-1,128,True,5.903343471863794,1.087436821116965,0.01087436821116965,0.007732006740222507,0.0078125,0.01714302421968149,61.828320364261224,4096,0.6589916944503784,0.007755568251013756,nan
qwen3_8b_base,nar_kmax,5,2,mlp.up_proj,4096,12288,128,0,40.95983123779297,-1,128,True,15.728953056772692,1.6289376287509196,0.016289376287509195,0.007167178811749102,0.0078125,0.3415989619689212,3.9743187760481136,12288,0.666405439376831,0.007808837108314037,nan
qwen3_8b_base,nar_kmax,5,2,mlp.gate_proj,4096,12288,128,0,40.95983123779297,-1,128,True,15.728953056772692,1.6289376287509196,0.016289376287509195,0.007167178811749102,0.0078125,0.3415989619689212,3.9743187760481136,12288,0.659960150718689,0.007870975881814957,nan
qwen3_8b_base,nar_kmax,5,3,mlp.down_proj,12288,4096,128,0,0.26468074321746826,-1,128,True,3.771809772789199,1.0766314308998497,0.010766314308998498,0.007829201176075065,0.0078125,0.16567847709222883,674.334422240446,4096,0.6220873594284058,0.007809064816683531,nan
qwen3_8b_base,nar_kmax,6,0,self_attn.k_proj,4096,1024,128,0,40.95988845825195,-1,128,True,17.114873745623335,1.6812375113487643,0.016812375113487644,0.007292821509825555,0.0078125,0.36113185358436495,3.77662498688785,1024,0.6615527272224426,0.007702999748289585,nan
qwen3_8b_base,nar_kmax,6,0,self_attn.v_proj,4096,1024,128,0,40.95988845825195,-1,128,True,17.114873745623335,1.6812375113487643,0.016812375113487644,0.007292821509825555,0.0078125,0.36113185358436495,3.77662498688785,1024,0.6666308641433716,0.007891124114394188,nan
