layer,expert,module,routed_tokens,pooled_hessian,relative_weight_error,hessian_diag_max_over_median
25,45,gate_up,15312,False,0.11805722117424011,9.537206799796186
25,46,gate_up,0,True,0.11331836879253387,9.15976166364496
25,47,gate_up,43351,False,0.11528187245130539,10.623534705740216
25,48,gate_up,1,True,0.11297012120485306,9.15976166364496
25,49,gate_up,11631,False,0.11931674927473068,7.874492282987566
25,50,gate_up,31,True,0.11322399973869324,9.15976166364496
25,51,gate_up,511,True,0.11312923580408096,9.15976166364496
25,52,gate_up,12559,False,0.1211114302277565,9.38791201394794
25,53,gate_up,610,False,0.13687026500701904,8.736034983304792
25,54,gate_up,4,True,0.11300057917833328,9.15976166364496
25,55,gate_up,35949,False,0.11351499706506729,10.56374838903184
25,56,gate_up,101,True,0.11292041093111038,9.15976166364496
25,57,gate_up,32311,False,0.11486229300498962,9.505478847597614
25,58,gate_up,23835,False,0.11431530117988586,11.414146767494357
25,59,gate_up,15863,False,0.11804904043674469,10.159367616561637
25,60,gate_up,788,False,0.12949539721012115,11.802040758248882
25,61,gate_up,24189,False,0.11740614473819733,10.71096304135732
25,62,gate_up,27634,False,0.11712208390235901,8.383581802079524
25,63,gate_up,5222,False,0.12340351194143295,12.545744134302215
25,64,gate_up,3,True,0.11265215277671814,9.15976166364496
25,65,gate_up,25759,False,0.11542254686355591,9.123991310365408
25,66,gate_up,32470,False,0.11299671977758408,11.043310039669237
25,67,gate_up,13470,False,0.11793191730976105,11.992059800848633
25,68,gate_up,6837,False,0.12460090219974518,9.64903966310107
25,69,gate_up,1,True,0.11330766975879669,9.15976166364496
25,70,gate_up,18,True,0.11314207315444946,9.15976166364496
25,71,gate_up,36659,False,0.1158083900809288,8.519608800894417
25,72,gate_up,89,True,0.11366713047027588,9.15976166364496
25,73,gate_up,31008,False,0.1155024990439415,9.993492434703501
25,74,gate_up,856,False,0.13951914012432098,9.628286727482507
25,75,gate_up,36513,False,0.11571908742189407,8.99206963953525
25,76,gate_up,26520,False,0.1158377155661583,8.988719947527107
25,77,gate_up,6490,False,0.12332966923713684,8.619530299250927
25,78,gate_up,33538,False,0.11527934670448303,9.438264874850592
25,79,gate_up,45707,False,0.11407095193862915,10.016946304194208
