layer,group,module,columns,rows,hessian_sequences,dead_columns,damp,groupsize,blocksize,act_order,symmetric,cholesky_float64,hessian_dtype,product_dtype,hessian_diag_max_over_median,hessian_diag_mean_over_median,damp_over_median_diag,null_slot_diag_share,null_slot_baseline,null_space_dc_share,hessian_participation_ratio,rows_clipped,mean_shrink,clipped_row_null_slot_mass_share,unclipped_row_null_slot_mass_share
41,0,self_attn.k_proj,2048,512,128,0,40.9599609375,128,128,False,False,False,torch.float32,torch.float32,9.394902656084717,1.4795446157590744,0.014795446157590745,0.007052577772959731,0.0078125,0.4166672925160337,6.34782738654911,512,0.7844921350479126,0.007754114456474781,nan
41,0,self_attn.v_proj,2048,512,128,0,40.9599609375,128,128,False,False,False,torch.float32,torch.float32,9.394902656084717,1.4795446157590744,0.014795446157590745,0.007052577772959731,0.0078125,0.4166672925160337,6.34782738654911,512,0.7839257717132568,0.007957767695188522,nan
41,0,self_attn.q_proj,2048,4096,128,0,40.9599609375,128,128,False,False,False,torch.float32,torch.float32,9.394902656084717,1.4795446157590744,0.014795446157590745,0.007052577772959731,0.0078125,0.4166672925160337,6.34782738654911,4096,0.7849023342132568,0.007888372987508774,nan
41,1,self_attn.o_proj,4096,2048,128,0,0.684844970703125,128,128,False,False,False,torch.float32,torch.float32,11.409768762768172,1.7298324800502893,0.017298324800502893,0.007061817132982042,0.0078125,0.10307477106635177,39.786819576033444,2048,0.7215673923492432,0.0076292650774121284,nan
42,0,self_attn.k_proj,2048,512,128,0,40.959964752197266,128,128,False,False,False,torch.float32,torch.float32,9.039924489675414,1.4698022654849519,0.014698022654849516,0.007104785522341568,0.0078125,0.43012547622660796,6.607913988197573,512,0.7834374904632568,0.007801548577845097,nan
42,0,self_attn.v_proj,2048,512,128,0,40.959964752197266,128,128,False,False,False,torch.float32,torch.float32,9.039924489675414,1.4698022654849519,0.014698022654849516,0.007104785522341568,0.0078125,0.43012547622660796,6.607913988197573,512,0.7885546684265137,0.0078832246363163,nan
42,0,self_attn.q_proj,2048,4096,128,0,40.959964752197266,128,128,False,False,False,torch.float32,torch.float32,9.039924489675414,1.4698022654849519,0.014698022654849516,0.007104785522341568,0.0078125,0.43012547622660796,6.607913988197573,4096,0.7841723561286926,0.007796816993504763,nan
42,1,self_attn.o_proj,4096,2048,128,0,1.1884757280349731,128,128,False,False,False,torch.float32,torch.float32,8.045054813057428,1.307578556456723,0.013075785564567231,0.007633957258471946,0.0078125,0.06451888578400125,76.5778334571593,2048,0.7225683927536011,0.007672048639506102,nan
43,0,self_attn.k_proj,2048,512,128,0,40.95997619628906,128,128,False,False,False,torch.float32,torch.float32,8.567100951931149,1.4396359156819794,0.014396359156819792,0.007065589094513115,0.0078125,0.4216097424088373,6.993891099049178,512,0.7850390672683716,0.007884630002081394,nan
43,0,self_attn.v_proj,2048,512,128,0,40.95997619628906,128,128,False,False,False,torch.float32,torch.float32,8.567100951931149,1.4396359156819794,0.014396359156819792,0.007065589094513115,0.0078125,0.4216097424088373,6.993891099049178,512,0.7874609231948853,0.007808712311089039,nan
43,0,self_attn.q_proj,2048,4096,128,0,40.95997619628906,128,128,False,False,False,torch.float32,torch.float32,8.567100951931149,1.4396359156819794,0.014396359156819792,0.007065589094513115,0.0078125,0.4216097424088373,6.993891099049178,4096,0.7849535942077637,0.007741294335573912,nan
43,1,self_attn.o_proj,4096,2048,128,0,0.7277756333351135,128,128,False,False,False,torch.float32,torch.float32,12.275816899746278,1.624458994807883,0.016244589948078828,0.007990391173916703,0.0078125,0.06892283402807035,52.743141023043904,2048,0.7320507764816284,0.007847012020647526,nan
44,0,self_attn.k_proj,2048,512,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.260653755350715,1.4188130205099934,0.014188130205099934,0.006958889004041792,0.0078125,0.40311839692058454,7.241312834011159,512,0.7905468940734863,0.007848544977605343,nan
44,0,self_attn.v_proj,2048,512,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.260653755350715,1.4188130205099934,0.014188130205099934,0.006958889004041792,0.0078125,0.40311839692058454,7.241312834011159,512,0.7937304377555847,0.007785259746015072,nan
44,0,self_attn.q_proj,2048,4096,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.260653755350715,1.4188130205099934,0.014188130205099934,0.006958889004041792,0.0078125,0.40311839692058454,7.241312834011159,4096,0.7860693335533142,0.007842522114515305,nan
44,1,self_attn.o_proj,4096,2048,128,0,0.8128752112388611,128,128,False,False,False,torch.float32,torch.float32,20.830042309946208,1.5968547058761815,0.015968547058761818,0.008693247256703682,0.0078125,0.10336160913145015,8.742414878788539,2048,0.7298437356948853,0.007665535435080528,nan
45,0,self_attn.k_proj,2048,512,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.989734610353993,1.4747276837826815,0.014747276837826815,0.007175890035500539,0.0078125,0.42349234467471053,5.98703045900918,512,0.7957421541213989,0.0077696312218904495,nan
45,0,self_attn.v_proj,2048,512,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.989734610353993,1.4747276837826815,0.014747276837826815,0.007175890035500539,0.0078125,0.42349234467471053,5.98703045900918,512,0.7951953411102295,0.007633351720869541,nan
45,0,self_attn.q_proj,2048,4096,128,0,40.959983825683594,128,128,False,False,False,torch.float32,torch.float32,8.989734610353993,1.4747276837826815,0.014747276837826815,0.007175890035500539,0.0078125,0.42349234467471053,5.98703045900918,4096,0.7990381121635437,0.008177855983376503,nan
